Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
85fee56f70f4e0dc9b7d30b5418aa3fae026ea4ca9ceb72eac13d3b399de8464,2017-05,Essex Police,Essex Police,0.473830,51.736629,On or near Chelmsford Police Station,E01033141,Chelmsford 010G,Investigation complete; no suspect identified
e013327fa3fa4557c74ce0d4963dc0e681b3d672bad9757431442aa85d53483a,2017-05,Essex Police,Essex Police,0.496003,51.567160,On or near LITTLE GARTH,E01021317,Basildon 018E,Investigation complete; no suspect identified
d3f9db45659e68cdcfc1dffc55a8ac40d9cc560fb965f2b0384a53bf6c822c6c,2017-05,Essex Police,Essex Police,0.318291,51.693470,On or near JERICHO PLACE,E01021469,Brentwood 001E,Investigation complete; no suspect identified
5cbbdd616aca72dafd57387449497928d34d32c8e21c7231a1b98194bb82dcce,2017-05,Essex Police,Essex Police,0.717736,51.534325,On or near HERBERT GROVE,E01015852,Southend-on-Sea 015B,Investigation complete; no suspect identified
b69425bf490e83d3e84a9b8805acb6bad364e61606cb1123fa81ae18fd4a1935,2017-05,Essex Police,Essex Police,0.473762,51.577191,On or near ORSETT END,E01021265,Basildon 012A,Investigation complete; no suspect identified
a1d297af572caf95d15acdd20a316301a0a9627aa8bb5f385ccc10024a2bbeb0,2017-05,Essex Police,Essex Police,0.830150,51.888121,On or near ESSEX YEOMANRY WAY,E01021718,Colchester 012A,Investigation complete; no suspect identified
5cf33823658e3c71a20e1cebdbf5b8038931ea247ec5eec331a475e5aa712c3b,2017-05,Essex Police,Essex Police,0.565639,51.718337,On or near BELL HILL,E01021569,Chelmsford 016C,Investigation complete; no suspect identified
9f05352b2fe9c268c518ffac4f405a04bfe46f8cac900bc67a4c995af70556d2,2017-05,Essex Police,Essex Police,0.318291,51.693470,On or near JERICHO PLACE,E01021469,Brentwood 001E,Investigation complete; no suspect identified
3cd6cf0ced8ce989748ef7c5f6adedb71158d684f02f6ab8813b8991c3aed38b,2017-05,Essex Police,Essex Police,0.716314,51.536840,On or near BALTIC AVENUE,E01015852,Southend-on-Sea 015B,Investigation complete; no suspect identified
4532043147a0d46115c4bc3bcf925bde2d058ea6cab690a01750558363575d8b,2017-05,Essex Police,Essex Police,0.132511,51.766089,On or near Supermarket,E01021827,Harlow 005D,Investigation complete; no suspect identified
0bb82e2be4882a64a3c69d30a4c22188d3d2920f4a9344c99cfa5f28044a50c7,2017-05,Essex Police,Essex Police,0.501921,51.754308,On or near RUBENS GATE,E01021618,Chelmsford 007A,Investigation complete; no suspect identified
75c0699b5ab6761740f567424cd3c4b6628b56470b53be0e0cc22399ed799591,2017-05,Essex Police,Essex Police,0.718637,51.542191,On or near SUTTON ROAD,E01015895,Southend-on-Sea 010A,Investigation complete; no suspect identified
2396254d345217c70792ce69c479cf2ba95999b64def13706e5a25eb5ed94304,2017-05,Essex Police,Essex Police,0.424819,51.509667,On or near ST MARGARET'S AVENUE,E01015992,Thurrock 005C,Investigation complete; no suspect identified
f474ed343b31950ce53e4316745d6b14371775544a333e3b34559eadb37de18d,2017-05,Essex Police,Essex Police,1.119841,51.778600,On or near JASMINE WAY,E01021990,Tendring 018C,Investigation complete; no suspect identified
e2d67ba40123e8ac538204c335a9cd1373083b38616ba60d728a4eb9604a9244,2017-05,Essex Police,Essex Police,0.492169,51.574364,On or near KENNET WAY,E01021271,Basildon 013A,Investigation complete; no suspect identified
144ed71a2c757eb7235488cd3284eeedddebb94c37dca69aaa25b56d2a742a06,2017-05,Essex Police,Essex Police,0.038885,51.629564,On or near ORMONDE RISE,E01021747,Epping Forest 015F,Investigation complete; no suspect identified
eb5a6227e1a1ae8a1eefab126815f4d190f7184f9a420cdc71b31813bb77c61a,2017-05,Essex Police,Essex Police,0.749368,51.810697,On or near ST LUKE'S CHASE,E01021723,Colchester 020A,Investigation complete; no suspect identified
f1f1f1aef4d00f1589327e04872824573c5f0bc78590031d9ef7eafd98e47817,2017-05,Essex Police,Essex Police,0.622747,51.794391,On or near DEFORD ROAD,E01021423,Braintree 016A,Investigation complete; no suspect identified
d7adaf35ef0387d1b62de2dfac2deeddde4b6d002022cfed0ce133db617a564f,2017-05,Essex Police,Essex Police,0.644573,51.802553,On or near Police Station,E01021416,Braintree 017B,Investigation complete; no suspect identified
8e7de976fadcfc6f79d897f473c02464eecac3f92423c8668f15d6c9319d4cb6,2017-05,Essex Police,Essex Police,0.108940,51.759438,On or near THE FORTUNES,E01021822,Harlow 006C,Investigation complete; no suspect identified
66977b8179e59343dbcc95c444aed9a01b57102e3604d6767329b0535395d4cb,2017-05,Essex Police,Essex Police,0.109109,51.702422,On or near CLOVER LEAS,E01021762,Epping Forest 005C,Investigation complete; no suspect identified
628122d82c68adcbe313a5d778fb7e81dab575060e72e85e1bd99b4756bcd47b,2017-05,Essex Police,Essex Police,0.069736,51.758660,On or near BYNGHAMS,E01021832,Harlow 009C,Investigation complete; no suspect identified
822acab6b482b9f7926e6f9f8b14da1553f9dc5b27623fa83baf9c29096d018f,2017-05,Essex Police,Essex Police,0.061542,51.656325,On or near ASHFIELDS,E01021787,Epping Forest 012B,Investigation complete; no suspect identified
eb62dee6aec47cf20522a8cc890cbd3ea97fa690632fc8bcae97d7b7fbccc584,2017-05,Essex Police,Essex Police,0.483178,51.559815,On or near GAMBLESIDE,E01021325,Basildon 019D,Investigation complete; no suspect identified
71db9a3ada16e2dbd74aa556eb3244d846aaafd8d37e48dcbcf0913d3eab84de,2017-05,Essex Police,Essex Police,0.492530,51.562494,On or near GRAPNELLS,E01021328,Basildon 022E,Investigation complete; no suspect identified
006c2fa5c8564b830674308b169499373a6155c475a6a2201973f7db90f5e901,2017-05,Essex Police,Essex Police,0.716101,51.542466,On or near GUILDFORD ROAD,E01015895,Southend-on-Sea 010A,Investigation complete; no suspect identified
2019bcf069fd137e20dd30d651c9e3347b8c298f3f4e152c7482186d0558699a,2017-05,Essex Police,Essex Police,0.299987,51.612687,On or near GREAT EASTERN ROAD,E01021475,Brentwood 007E,Investigation complete; no suspect identified
c45f55521049d021a3ad6901159de2336f90fb222134b02b2356ceb05220c7d9,2017-05,Essex Police,Essex Police,0.481140,51.570614,On or near BEATTY LANE,E01021322,Basildon 019A,Investigation complete; no suspect identified
158254e06c3be3f8babb2ac4773b85c8a76b8ce5add22b557fc3908d790424e2,2017-05,Essex Police,Essex Police,1.098529,51.772922,On or near BELSIZE AVENUE,E01021988,Tendring 018A,Investigation complete; no suspect identified
c117e27bc892c9dfe6497cf653928cf4aadd341fdb2481bae078bbdcf754cee6,2017-05,Essex Police,Essex Police,1.157210,51.814118,On or near COLTHORPE ROAD,E01022040,Tendring 010C,Investigation complete; no suspect identified
ba2e58cde962c1fa1a52080c97735326600a25e558d8bf204612059a2e8e6666,2017-05,Essex Police,Essex Police,0.623709,51.791482,On or near CONSTANTINE ROAD,E01033460,Braintree 017F,Investigation complete; no suspect identified
f6bc9adba1d71a38ce65745737a89a1968eea72ad0a8dae9ba47f6546dd5da23,2017-05,Essex Police,Essex Police,0.651535,51.545562,On or near SOUTHSEA AVENUE,E01015845,Southend-on-Sea 011A,Investigation complete; no suspect identified
12202d64c10483ad8d3a256470fa4e73f26162f2679228a121172b2522641b9c,2017-05,Essex Police,Essex Police,0.528991,51.577290,On or near OSBORNE ROAD,E01021312,Basildon 011F,Investigation complete; no suspect identified
8763c17f17bd545b0ccdfb4c7a6f79cc175d98652271732f2d12fb6378bc2898,2017-05,Essex Police,Essex Police,0.591079,51.527443,On or near CENTRAL WALL ROAD,E01021494,Castle Point 008B,Investigation complete; no suspect identified
bc13dd26dca50e30584755b92a0434ae91d512915b91fb91fadb5fdfa7531d23,2017-05,Essex Police,Essex Police,0.598981,51.523410,On or near KEEGAN PLACE,E01021496,Castle Point 009D,Investigation complete; no suspect identified
fd2903fb2a61de47c16ef765e71d83c9299f3f432ccb3d799d04e9650d3c8d1b,2017-05,Essex Police,Essex Police,1.094040,51.933602,On or near WINDMILL ROAD,E01022019,Tendring 003E,Investigation complete; no suspect identified
e7a9045366d376004fb43fe1fc6875fa5715778d2a01d1ea73e86640d695c9a0,2017-05,Essex Police,Essex Police,0.683758,51.729574,On or near TAIT MEWS,E01021890,Maldon 004B,Investigation complete; no suspect identified
cea31a8d0e48fb730d17b1f81d966393385c415eb4a98ff3dd549895b6d1218a,2017-05,Essex Police,Essex Police,0.596014,51.513565,On or near LOVENS CLOSE,E01021500,Castle Point 012E,Investigation complete; no suspect identified
7955a15e69fc02f5573ddadc419fca15f6a80090b780b946789edeb441a81dcb,2017-05,Essex Police,Essex Police,0.630042,51.806854,On or near SAXON DRIVE,E01021426,Braintree 015E,Investigation complete; no suspect identified
9030af292f3917232a390ed4294a29f93e821e48cf44c3ca1e215bda54676c07,2017-05,Essex Police,Essex Police,1.229261,51.923195,On or near BAY VIEW CRESCENT,E01021992,Tendring 004B,Investigation complete; no suspect identified
c7cc04ab34f2e01020de3a235f05af0210dfd0c2e92f347ec088222301894ceb,2017-05,Essex Police,Essex Police,0.425659,51.565614,On or near VALENCE WAY,E01021283,Basildon 021D,Investigation complete; no suspect identified
ab9f5d74c72db9725328ac2a42d9908c9569b69ec6d89f314b5508e58d654d86,2017-05,Essex Police,Essex Police,0.591404,51.600894,On or near WESTFIELD CLOSE,E01021920,Rochford 006A,Investigation complete; no suspect identified
d0b8e0fa6cb23f9c97bccfdb4e62004a70d5f876ff6e2ead57e8afcbed69e45f,2017-05,Essex Police,Essex Police,0.923410,51.883330,On or near VENTURA DRIVE,E01021685,Colchester 011C,Investigation complete; no suspect identified
3c70906171c3d032b48f1fea0f03e43eafab7ccc16014dfd63477c89add1ed32,2017-05,Essex Police,Essex Police,0.720258,51.543970,On or near SOUTH AVENUE,E01015898,Southend-on-Sea 010D,Investigation complete; no suspect identified
5ad68c8d917f824c93dd238958306d0b554de981994b417b24f77798aeacfa42,2017-05,Essex Police,Essex Police,0.660814,51.540442,On or near QUEEN'S ROAD,E01015848,Southend-on-Sea 011D,Investigation complete; no suspect identified
b90514de6b835e9eea311a28422d8e1f68526f4b49009c3a6b0546c7731858fb,2017-05,Essex Police,Essex Police,0.632853,51.793607,On or near WICKHAM ROAD,E01021422,Braintree 017E,Investigation complete; no suspect identified
fff5f229fcffed32bddc32a836c0ec85e545bae967e02416f9f908ec41ad8ca4,2017-05,Essex Police,Essex Police,0.468593,51.736218,On or near DUKE STREET,E01033141,Chelmsford 010G,Investigation complete; no suspect identified
9d5ef25b7a48536022d521d5ee2f2a792a77bcca4a10947890fa2a8ea27f9915,2017-05,Essex Police,Essex Police,0.060358,51.630538,On or near Park/Open Space,E01021750,Epping Forest 016B,Investigation complete; no suspect identified
c4e8afed7240681485c1447ac8fedc2e6a7c8ed56878460d4b236962479ea4f9,2017-05,Essex Police,Essex Police,0.640863,51.789452,On or near SCARLETTS CLOSE,E01021424,Braintree 018E,Investigation complete; no suspect identified
774115f1dfffc2ed011a56c4c82ff5bcf1c4d4ec7937ade944db3a41802408e6,2017-05,Essex Police,Essex Police,0.640182,51.800889,On or near BEN SAINTY COURT,E01021416,Braintree 017B,Investigation complete; no suspect identified
cc3f608f66f5e2304970d6923ac69311ed14c9532d2f53e9af2aec6a808be2eb,2017-05,Essex Police,Essex Police,0.461459,51.569868,On or near Shopping Area,E01021318,Basildon 015C,Investigation complete; no suspect identified
18d29fe259d975bcb43925535468b32f67f7be0124edb50a8b691529f5c57f30,2017-05,Essex Police,Essex Police,0.621427,51.793647,On or near SIWARD ROAD,E01021423,Braintree 016A,Investigation complete; no suspect identified
b3714f5e2df01a96a5f7237adea1dcda25f794b5ab178b37ea6b6fb13d6efc4a,2017-05,Essex Police,Essex Police,1.092023,51.941084,On or near CAMBRIA CLOSE,E01022021,Tendring 003G,Investigation complete; no suspect identified
e9b738436b483811f2a5fd63dfa911834b02b6ae18de0baff47d72ced0467a1e,2017-05,Essex Police,Essex Police,0.650189,51.543731,On or near LEIGHVILLE GROVE,E01015845,Southend-on-Sea 011A,Investigation complete; no suspect identified
659a4373a74e1c4234e8d66e89d5410a8ae4728a88ac4d17072c22b63226674e,2017-05,Essex Police,Essex Police,0.261741,51.889938,On or near Airport/Airfield,E01022090,Uttlesford 006B,Investigation complete; no suspect identified
93a49ef79fb5cea0f1569b8715aeb943db024f3f564921770d78d461942ea78a,2017-05,Essex Police,Essex Police,0.489170,51.721628,On or near Petrol Station,E01021564,Chelmsford 013D,Investigation complete; no suspect identified
01936bad0ab96c15fc5b275a021001ec174a7f918bf39c6250e9db7f8e17593e,2017-05,Essex Police,Essex Police,0.926486,51.887049,On or near DAVEY CLOSE,E01021706,Colchester 022H,Investigation complete; no suspect identified
06c20d04e014470a6678371d806aca9eb346208e8efaa92d343be4f7879ebf06,2017-05,Essex Police,Essex Police,0.637052,51.942934,On or near Parking Area,E01021387,Braintree 004A,Investigation complete; no suspect identified
2a7f7f264b81740453a1b9b94f19fa586be029532776b5c6cbdbc567232fc2f2,2017-05,Essex Police,Essex Police,0.367186,51.490223,On or near BARRY CLOSE,E01015937,Thurrock 012E,Investigation complete; no suspect identified
d47375ff472640603122a67b3f57ef8c3eaf1ca84805f43b72e3c809c64eb8b1,2017-05,Essex Police,Essex Police,0.466529,51.735551,On or near VIADUCT ROAD,E01021574,Chelmsford 010A,Investigation complete; no suspect identified
c3fb011ae6d4bae1d53e6805fb050623cea895d8265281f881be5c5bfb0f2401,2017-05,Essex Police,Essex Police,0.640844,51.793095,On or near LAURENCE AVENUE,E01021422,Braintree 017E,Investigation complete; no suspect identified
a8ebc803b735e832c7cfaa070554503997394e7b9ec45d3c69b38fd3d7495b58,2017-05,Essex Police,Essex Police,0.630445,51.791844,On or near TOWN END FIELD,E01033460,Braintree 017F,Investigation complete; no suspect identified
8fb4d7516ee0d5df713d131118dd03e3832bb64870d57e48200877b5be119ffc,2017-05,Essex Police,Essex Police,0.351940,51.464935,On or near RUSSELL ROAD,E01016003,Thurrock 018A,Investigation complete; no suspect identified
227815a8d7d6cca7d09227bbf67e3490c351f6462dc7fe8615ddd8be4f9d88fc,2017-05,Essex Police,Essex Police,0.899875,51.890226,On or near Nightclub,E01021649,Colchester 007D,Investigation complete; no suspect identified
acc460093e775b52912a679a55a353816268ca9bc7c20cad45861e6d786c8987,2017-05,Essex Police,Essex Police,0.484843,51.564159,On or near NORTH CROCKERFORD,E01021323,Basildon 019B,Investigation complete; no suspect identified
585ad1a7bf467a3bdcb8b0d58c11db22be0063b46fdc22f85a2f94ccf41b3b04,2017-05,Essex Police,Essex Police,0.488474,51.744548,On or near THE LAWNS,E01021622,Chelmsford 007C,Investigation complete; no suspect identified
9b654fbd343345f7b27d11e04d34cd01660fdeabd865cd809f888793bc1efc02,2017-05,Essex Police,Essex Police,0.117933,51.757774,On or near LONGFIELD,E01021823,Harlow 006D,Investigation complete; no suspect identified
d7e3dd6258c402c26ac7c48a70388bd8531475936e9a5e450555e526777397f9,2017-05,Essex Police,Essex Police,1.287219,51.946314,On or near CURRENTS LANE,E01021997,Tendring 001A,Investigation complete; no suspect identified
2398f6c321c2fb02b8208010d9b6012665c7d3b50192d581eccb778e68a4dfb9,2017-05,Essex Police,Essex Police,0.565689,51.520779,On or near VILLAGE DRIVE,E01021486,Castle Point 010B,Investigation complete; no suspect identified
51c07964e149d61f22b101b646bfdfa15ff3c63e04948292b6f57b03399f7cc5,2017-05,Essex Police,Essex Police,0.299987,51.612687,On or near GREAT EASTERN ROAD,E01021475,Brentwood 007E,Investigation complete; no suspect identified
027e7301f5498f9b6926bc849f8d98daa4cf63e2f32f2b6571f2fc391f192413,2017-05,Essex Police,Essex Police,0.715963,51.544987,On or near GREYHOUND WAY,E01015898,Southend-on-Sea 010D,Investigation complete; no suspect identified
4eb1c54077e9745022b31f7ad25f89a481a8c979c55d365eda84effc3d2fefb6,2017-05,Essex Police,Essex Police,0.045084,51.625382,On or near Supermarket,E01021748,Epping Forest 015G,Investigation complete; no suspect identified
012909afc3eb89a84596d7acc12cb3db0f2d44949299ec71f0a6d17540c13e9e,2017-05,Essex Police,Essex Police,0.897778,51.887913,On or near SIR ISAAC'S WALK,E01021649,Colchester 007D,Investigation complete; no suspect identified
0b78f4c81359cadff174245e89559d5be72bf9b84e6dc663844d98bfcd82bef7,2017-05,Essex Police,Essex Police,0.429174,51.625283,On or near NORTHFIELD CLOSE,E01021243,Basildon 003D,Investigation complete; no suspect identified
e133436f81dae76a44cad7b4c1931ef783394ecddd6f2352a6e82b61de6c4a58,2017-05,Essex Police,Essex Police,0.920132,51.778914,On or near ACORN MEWS,E01021731,Colchester 021A,Investigation complete; no suspect identified
029d5cf165f8fad6a287684c5e88318e03cf85ef96dece142da7021f65dfd878,2017-05,Essex Police,Essex Police,0.429404,51.627167,On or near COPFORD ROAD,E01021243,Basildon 003D,Investigation complete; no suspect identified
7e6f766b2fd4b5da3ada4a2e48315aece988bfe6f959135719c587ab29698b0c,2017-05,Essex Police,Essex Police,0.434245,51.641734,On or near LONGTAIL,E01021238,Basildon 001B,Investigation complete; no suspect identified
5007caf484a7a53c2f84de328c705bfb12e802b90975912b09e46717a658e9cd,2017-05,Essex Police,Essex Police,0.437342,51.670915,On or near SWAN LANE,E01021602,Chelmsford 018B,Investigation complete; no suspect identified
2fa2e57ed50f96516a4fbab3fe8e38fe3a4ad73416170337a23611ec0baf074c,2017-05,Essex Police,Essex Police,0.726847,51.533789,On or near HAWTREE CLOSE,E01015842,Southend-on-Sea 014D,Investigation complete; no suspect identified
5428f266f2cf26889d33ca1f9ad83db56e6ca61bc740590ce30414772975ff9a,2017-05,Essex Police,Essex Police,0.542698,51.879290,On or near Hospital,E01021365,Braintree 009D,Investigation complete; no suspect identified
6a0afc9d8d648337cf6906de20921797748514fbb8e28a743de3db47971d9d68,2017-05,Essex Police,Essex Police,0.273008,51.612467,On or near TERN WAY,E01021468,Brentwood 006D,Investigation complete; no suspect identified
d21c461d46f4ed568ec9b836e010010a4fdc064b8a5b1bb503d6fe8ab16c8924,2017-05,Essex Police,Essex Police,0.516032,51.579431,On or near GREAT RANTON,E01021301,Basildon 011A,Investigation complete; no suspect identified
5be09384bc5f2977365553918894a73cff29221731796e73890d8b2f107859a7,2017-05,Essex Police,Essex Police,0.418135,51.551074,On or near SOUTH HILL,E01021282,Basildon 021C,Investigation complete; no suspect identified
d74f39f26a581aec705cf955a9abfb2b63bb895838f978c19b0e9d55af86c0ec,2017-05,Essex Police,Essex Police,0.464594,51.756950,On or near ESSEX AVENUE,E01021588,Chelmsford 006B,Investigation complete; no suspect identified
1fd26863c939a6fe315223d50b50acf89aad43fa103e589b8df9c11b05b7c00c,2017-05,Essex Police,Essex Police,0.551687,51.567356,On or near LONDON ROAD,E01021476,Castle Point 003A,Investigation complete; no suspect identified
e30d8ca2f5b002ff4f832d1d777eaeaa14a10778672e0afc26f5b45873dd843f,2017-05,Essex Police,Essex Police,0.516032,51.579431,On or near GREAT RANTON,E01021301,Basildon 011A,Investigation complete; no suspect identified
1213b77986f80b57b4feab1105cc63c04e49de0fe0b843d163b4c1a30302d934,2017-05,Essex Police,Essex Police,0.199450,51.901803,On or near STATION ROAD,E01022086,Uttlesford 006A,Investigation complete; no suspect identified
3b68f980beb8c1515c7eb701950b2dd59c8c0c0cd6ec84a896a48d6e2217b33b,2017-05,Essex Police,Essex Police,0.468551,51.601933,On or near CRAYS HILL,E01021260,Basildon 009D,Investigation complete; no suspect identified
7cc36ff962429f405b0ea1e915e8c3cfb50a62157190492e1481fcdd2faafec2,2017-05,Essex Police,Essex Police,0.319621,51.498512,On or near SIMMONS PLACE,E01015994,Thurrock 009D,Investigation complete; no suspect identified
7269037b14cd81a1423ce34ffea04338e1533335d5f6acbd4926c8a3f8d3c616,2017-05,Essex Police,Essex Police,0.468565,51.537748,On or near PATRICIA DRIVE,E01015946,Thurrock 001C,Investigation complete; no suspect identified
357eafd15cd5d446b7fa11d2de56b7a6ba0c22133b78b59a9f5048cc315e84d5,2017-05,Essex Police,Essex Police,0.420383,51.730143,On or near PURCELL CLOSE,E01021633,Chelmsford 011C,Investigation complete; no suspect identified
c8144285ca6bb548a780b875bfe6aad0fcd109226da39154e07b74d3f20d0809,2017-05,Essex Police,Essex Police,0.277434,51.486092,On or near Shopping Area,E01016012,Thurrock 015C,Investigation complete; no suspect identified
04acdd3e0caeba56517f19231a38576504f07acdc7ff158b16f304a190829012,2017-05,Essex Police,Essex Police,0.055400,51.646164,On or near ST. MARY'S CLOSE,E01021791,Epping Forest 012F,Investigation complete; no suspect identified
d841a137217a8524d95ac282204872f2ccee110325a7463780862a19fe7fc01a,2017-05,Essex Police,Essex Police,0.902477,51.881213,On or near Sports/Recreation Area,E01021683,Colchester 011A,Investigation complete; no suspect identified
7738ddaa6e542f8c94c7f428bb0dc27b114428868b25173fb56b718864d81613,2017-05,Essex Police,Essex Police,0.391549,51.583509,On or near B148,E01021277,Basildon 014D,Investigation complete; no suspect identified
baf423dde4b87fd299799e093762d0abbb255c3c10d64b6c057e094a647e52a1,2017-05,Essex Police,Essex Police,0.329891,51.613033,On or near PONDFIELD LANE,E01021437,Brentwood 008B,Investigation complete; no suspect identified
