Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
e873c9ae86c627942faa626bda6581390372a5b9496a4ed5fb921cb9e4df87d4,2019-07,South Wales Police,South Wales Police,-3.136530,51.508205,On or near LYNMOUTH CRESCENT,W01001806,Cardiff 015D,Unable to prosecute suspect
cff5c67e23433e22ea4e193194bb1179214b5e565955b49a9289bfea5c23281e,2019-07,South Wales Police,South Wales Police,-3.651650,51.607380,On or near BRIDGE STREET,W01001014,Bridgend 002A,Unable to prosecute suspect
079f8261b8015720e7afb00abe4fe9b7c0f2b4bb6b7111892baa4ae0286f8ef9,2019-07,South Wales Police,South Wales Police,-3.824886,51.601478,On or near RHODFA AUR,W01000964,Neath Port Talbot 016F,Unable to prosecute suspect
5e417ef32ab7629e6a5eac42c5aca886eabeeb1da92b83dff7c8c4ec812177fd,2019-07,South Wales Police,South Wales Police,-3.205248,51.513121,On or near WESTFIELD AVENUE,W01001772,Cardiff 021A,Unable to prosecute suspect
24ef259b64f89d3906721a436ecd18275fdb8e61f63000bfe75c8559393d53ac,2019-07,South Wales Police,South Wales Police,-4.006302,51.589146,On or near SYCAMORE ROAD,W01000881,Swansea 029C,Unable to prosecute suspect
325240b8d466e4ed05b8f67e79dff96de310a705a5668692072ec1096e5923af,2019-07,South Wales Police,South Wales Police,-3.378638,51.680277,On or near DARRAN ROAD,W01001206,Rhondda Cynon Taf 006C,Unable to prosecute suspect
03a35e73f339d36d7e8740d8966f41abdc548bdd1c85bdac87cbb188b8b4ae02,2019-07,South Wales Police,South Wales Police,-3.444387,51.686006,On or near MOUNTAIN ROAD,W01001141,Rhondda Cynon Taf 005E,Unable to prosecute suspect
7aea061d9c9a537166e7920847f91af3da67814f2fba1c6d6b707dd35c4f7e3b,2019-07,South Wales Police,South Wales Police,-3.842964,51.712978,On or near HEOL Y PARC,W01000888,Neath Port Talbot 004A,Unable to prosecute suspect
d35db3d6822e347d6bd87aae366827201c05d0249cdf8c63bece1956c1c35cb6,2019-07,South Wales Police,South Wales Police,-3.201696,51.477810,On or near LECKWITH ROAD,W01001713,Cardiff 040E,Unable to prosecute suspect
1d2b6ec24f2f9d473b2c3d6093cb0d26df9469754380faee798e5409eb12722c,2019-07,South Wales Police,South Wales Police,-4.026335,51.660032,On or near FFORDD TALFAN,W01000786,Swansea 007C,Unable to prosecute suspect
630dc9cc1fa72fbe41544a6ae1464c049674614ea702790d7cef0d8bc434c032,2019-07,South Wales Police,South Wales Police,-3.708553,51.525527,On or near FFORD YR ANGEL,W01001002,Bridgend 010D,Unable to prosecute suspect
da3cb18d7b0ebd9a97802d4dd3907f184a77db5b3803e0b5842b1cd5ce31a463,2019-07,South Wales Police,South Wales Police,-3.397301,51.747081,On or near CASTLE VIEW,W01001293,Merthyr Tydfil 004B,Unable to prosecute suspect
de8ae52feead5925b547543490446f8d7947873cc488051e84352f8b1acfbe7d,2019-07,South Wales Police,South Wales Police,-3.422819,51.703093,On or near Supermarket,W01001169,Rhondda Cynon Taf 004C,Unable to prosecute suspect
75da84aaa556223af520cf7977edbbb98c235c16803ccde728485051a839c448,2019-07,South Wales Police,South Wales Police,-3.942372,51.657998,On or near GELLIFAWR ROAD,W01000819,Swansea 009C,Unable to prosecute suspect
724111cc1f9e31ea24b84a0819ce13737e8adc33d445e509feed7445d4f3d9f0,2019-07,South Wales Police,South Wales Police,-3.377283,51.743792,On or near Parking Area,W01001315,Merthyr Tydfil 004D,Unable to prosecute suspect
60583a99d278ca13f1df56266f2be50919ec6676ab5217a5363361181bb7067f,2019-07,South Wales Police,South Wales Police,-3.811453,51.653248,On or near A474,W01000937,Neath Port Talbot 013E,Unable to prosecute suspect
126c6bb98a676bdaf2cde50712561f06a338570e6992b6fcbe81097c48bbb41c,2019-07,South Wales Police,South Wales Police,-3.321210,51.567217,On or near TYGWYN ROAD,W01001162,Rhondda Cynon Taf 025A,Unable to prosecute suspect
a9278357ed49c917d81d99ed488d8ef929a5b44630fad5ae863b3a544b6500f4,2019-07,South Wales Police,South Wales Police,-3.319461,51.597000,On or near WILLIAM PRICE CLOSE,W01001262,Rhondda Cynon Taf 022D,Unable to prosecute suspect
c2129ec40b485cfdbab10704f22dbb32af829e086a102ba0d7d6efa01b631b69,2019-07,South Wales Police,South Wales Police,-3.955494,51.626630,On or near ISLWYN ROAD,W01000866,Swansea 019E,Unable to prosecute suspect
055097b4150b74403c0ad603a95a30e07594deafb1dbfe3311c3d623f06920ae,2019-07,South Wales Police,South Wales Police,-3.900786,51.693803,On or near WAVERLEY STREET,W01000752,Swansea 002C,Unable to prosecute suspect
f373ae5d225b2a6d591b79a74d9da729fb58fe4df9344d5a0beb352d53b50b0f,2019-07,South Wales Police,South Wales Police,-3.380419,51.763016,On or near Parking Area,W01001299,Merthyr Tydfil 008A,Unable to prosecute suspect
f5869d4ba412cd0be4d914fff801012d4211afae33602b7efe13b993fba1db84,2019-07,South Wales Police,South Wales Police,-3.309426,51.666224,On or near TWYNYGARREG,W01001321,Merthyr Tydfil 007D,Unable to prosecute suspect
b48b21205f968f347aeb794eaf450249577f0629852afd9c270000dcbff2087a,2019-07,South Wales Police,South Wales Police,-3.993465,51.772469,On or near LON-Y-FELIN,W01000803,Swansea 002F,Unable to prosecute suspect
232b9ac3a9a464b702102ec89d66367e3fdd7dafe8a1a67ffa643d6986dcf264,2019-07,South Wales Police,South Wales Police,-3.381311,51.758078,On or near OAK ROAD,W01001301,Merthyr Tydfil 008C,Unable to prosecute suspect
7060f4e005c1be34b8234f68c5201ac83045b498203baf474fec617b604d0e29,2019-07,South Wales Police,South Wales Police,-3.162506,51.485426,On or near Hospital,W01001696,Cardiff 036C,Unable to prosecute suspect
1c5bc9035d7c001593c68f8dd0790e4c48f259974aa80a74f09ed7c6d1e944c6,2019-07,South Wales Police,South Wales Police,-3.203578,51.481990,On or near Police Station,W01001712,Cardiff 040D,Unable to prosecute suspect
8e88b26169b992a309c06a70eb4171e8c452d2589b3e87e8d84486f96817ce69,2019-07,South Wales Police,South Wales Police,-3.379762,51.677755,On or near LLANWONNO ROAD,W01001206,Rhondda Cynon Taf 006C,Unable to prosecute suspect
84f809a0aa4fc4c84e7041eeae1811448849e78a135fbfb0697faa40f8a23e0a,2019-07,South Wales Police,South Wales Police,-3.171834,51.481844,On or near NORTH EDWARD STREET,W01001939,Cardiff 032F,Unable to prosecute suspect
62358db01b768880225abce9e31b91d8b6bbfbc9c9efd31b501234c736b96951,2019-07,South Wales Police,South Wales Police,-3.585122,51.543204,On or near HEOL CWRDY,W01001057,Bridgend 006B,Unable to prosecute suspect
7a8f33f4a42708cca7d8ca66eb1e9a99569b7ea01c1ee9bba0fb5b1358d4b12f,2019-07,South Wales Police,South Wales Police,-3.656435,51.634478,On or near TALANA TERRACE,W01000993,Bridgend 001C,Unable to prosecute suspect
be00e8237e2877d7cc48b5fba4652daba126a9992182b17d2dcb624545ae7ee9,2019-07,South Wales Police,South Wales Police,-3.406484,51.754506,On or near HEOL TAI MAWR,W01001292,Merthyr Tydfil 004A,Unable to prosecute suspect
71f76902e7d0fa680dad1c3525b3a41f1e8ce84a67291f3d37d0c71dd371c3e5,2019-07,South Wales Police,South Wales Police,-3.209196,51.475539,On or near LAWRENNY AVENUE,W01001711,Cardiff 040C,Unable to prosecute suspect
819a11f314c0f36e1e842959062c73363ef3540ff34de7af7c3b501d45e678e5,2019-07,South Wales Police,South Wales Police,-3.538133,51.619965,On or near WAUN GOCH TERRACE,W01001025,Bridgend 003D,Unable to prosecute suspect
df0c5d7620010dce6ee737327171aa3a1c9822c1eb336393cb8f5b3e60af86ee,2019-07,South Wales Police,South Wales Police,-3.499409,51.526706,On or near Parking Area,W01001040,Bridgend 009F,Unable to prosecute suspect
816dc565a7d8f44acfd3ecbd3a64c56233c66f1713515dfb03470ab4bc344bcb,2019-07,South Wales Police,South Wales Police,-3.939725,51.633933,On or near ABERDYBERTHI STREET,W01000790,Swansea 016F,Unable to prosecute suspect
a5086782cfa30ccb213f0997f4930d19711333534862b365b918de67bcbd3abf,2019-07,South Wales Police,South Wales Police,-3.194613,51.439829,On or near REDLANDS AVENUE,W01001077,The Vale of Glamorgan 004C,Unable to prosecute suspect
bf9fe4a2a082b1e6fa40516a64ea0291ce41e1453f84f274d9990de84e1b8f9b,2019-07,South Wales Police,South Wales Police,-3.273245,51.422312,On or near MARGARET AVENUE,W01001097,The Vale of Glamorgan 007F,Unable to prosecute suspect
d71e9e203f8274360c4afeea349df015cdb4c733ff4ad7615f621047fc23f0f5,2019-07,South Wales Police,South Wales Police,-3.434656,51.645868,On or near VIVIAN STREET,W01001276,Rhondda Cynon Taf 013D,Unable to prosecute suspect
35877c4b123f194090d6d57109846f5d28a1979d50412324d1b9202b394d3a2e,2019-07,South Wales Police,South Wales Police,-3.375522,51.673399,On or near ALBANY STREET,W01001212,Rhondda Cynon Taf 008D,Unable to prosecute suspect
3ca3013be599fa881921a70d907eaf0cb3b82563493ef11b1e4a4ed1a5ca72cc,2019-07,South Wales Police,South Wales Police,-3.249036,51.486505,On or near LANDWADE CLOSE,W01001753,Cardiff 031C,Unable to prosecute suspect
2a63d34e561cc796b86d157ea167024d41e2d4746c76943ddc6859394e6dce19,2019-07,South Wales Police,South Wales Police,-3.167870,51.477208,On or near ELLEN STREET,W01001951,Cardiff 049E,Unable to prosecute suspect
ba4f0be2654b06728a282693b9d9dfc7a608f3210fc1e1a6d272164910671b57,2019-07,South Wales Police,South Wales Police,-3.173712,51.473121,On or near CANAL PARADE,W01001952,Cardiff 049F,Unable to prosecute suspect
84f0dc14e906accda4ffbfe9360a2650df7d270841ae3e21601b08d5747c78a0,2019-07,South Wales Police,South Wales Police,-3.260440,51.470737,On or near GREEN FARM ROAD,W01001702,Cardiff 045A,Unable to prosecute suspect
d645d9cb711a1a3dfbdce995f42153cb9b046b246f13fc8a374908a2d99f3fb7,2019-07,South Wales Police,South Wales Police,-3.824412,51.600100,On or near RHODFA CROM,W01000963,Neath Port Talbot 016E,Unable to prosecute suspect
55d140687deade46fc4163727e8d15da4fbeeeb0b4d942bd3a341a534e55f15a,2019-07,South Wales Police,South Wales Police,-3.815205,51.672973,On or near HEOL LLWYN CELYN,W01000905,Neath Port Talbot 006D,Unable to prosecute suspect
b70ffb056ebf7b9718eafd13b47be34617a740d350173a8215dc26e2e208dfc4,2019-07,South Wales Police,South Wales Police,-3.939725,51.633933,On or near ABERDYBERTHI STREET,W01000790,Swansea 016F,Unable to prosecute suspect
d6beff9dc7b50b0f28ef75099134e6324abad5eaa717feb121a816381aa5fc10,2019-07,South Wales Police,South Wales Police,-3.379668,51.747919,On or near Parking Area,W01001315,Merthyr Tydfil 004D,Unable to prosecute suspect
bcc5a4c3c9d0c2307db8dc50974d3bbec2a7935e20481f16a57c9d0bdd57a1f3,2019-07,South Wales Police,South Wales Police,-3.148475,51.510481,On or near Pedestrian Subway,W01001811,Cardiff 009A,Unable to prosecute suspect
60f97536235263a5cac0776186f1681ba5fe20ff839d945f8c2c31ce8ac33d3d,2019-07,South Wales Police,South Wales Police,-3.950557,51.664094,On or near FIRST AVENUE,W01000817,Swansea 009A,Unable to prosecute suspect
0f288aeaa57148d451af83c0d28f0311a27776b79bcd96c5cf4129e4a57f8e1b,2019-07,South Wales Police,South Wales Police,-3.278437,51.564886,On or near Shopping Area,W01001240,Rhondda Cynon Taf 026C,Unable to prosecute suspect
b442ee645991baee4bd5603af8964005938824656a8be0777a25889ed40fae67,2019-07,South Wales Police,South Wales Police,-3.589584,51.550814,On or near ONSLOW TERRACE,W01001058,Bridgend 006C,Unable to prosecute suspect
a2357cab3578d2051e56e474cc091a4d66a96b14bd352cd87052a22106585d13,2019-07,South Wales Police,South Wales Police,-3.657789,51.638334,On or near RATHBONE TERRACE,W01000991,Bridgend 001A,Unable to prosecute suspect
ddf8eecc37b40e647b36e807af943bb10603085f8d31e65ccf9ecf2ea524b297,2019-07,South Wales Police,South Wales Police,-3.973197,51.647682,On or near CAEREITHIN FARM LANE,W01000831,Swansea 013D,Unable to prosecute suspect
d44c7e9601c74e0503d41514a44d5f243b9e9aca9d8e12ab84ac10c86baa5b87,2019-07,South Wales Police,South Wales Police,-3.208693,51.488097,On or near PENCISELY ROAD,W01001715,Cardiff 035B,Unable to prosecute suspect
146c92e92c6a8004c09ff5441a731d69f57952c06fe2f7325b90152efad1f999,2019-07,South Wales Police,South Wales Police,-3.188542,51.475328,On or near MONMOUTH STREET,W01001764,Cardiff 044A,Unable to prosecute suspect
f8712bfab47ea6c37032e1a5fd5ead4d32749e750a0d7bfebf0efdbee2234e8a,2019-07,South Wales Police,South Wales Police,-3.158705,51.479214,On or near SAPELE DRIVE,W01001874,Cardiff 038D,Unable to prosecute suspect
924403b7ffca61f9700e5d0ab5409e6adb2e665a65f0578f1fd5703155775183,2019-07,South Wales Police,South Wales Police,-3.589433,51.569663,On or near Petrol Station,W01000975,Bridgend 004A,Unable to prosecute suspect
fb7ab642d5850d4cc914385d95f1a6fc6cc24a54ffca755941576ea8843b28d3,2019-07,South Wales Police,South Wales Police,-3.157234,51.504136,On or near LLANEDEYRN CLOSE,W01001826,Cardiff 024B,Unable to prosecute suspect
e2f718c236a359bed8da3d2edbad76e52b73b8aaf8ed1008f79bca7e893bb447,2019-07,South Wales Police,South Wales Police,-3.193135,51.437218,On or near ST CYRES CLOSE,W01001077,The Vale of Glamorgan 004C,Unable to prosecute suspect
bc6124a7a0e7ffae5d9eda8724b028531328b2932afd9149c08574438172c647,2019-07,South Wales Police,South Wales Police,-3.156188,51.481604,On or near GWENDOLINE PLACE,W01001874,Cardiff 038D,Unable to prosecute suspect
dedd82dce9e4819c9c39b70e8b7e22d3f9e397e317340d382c03fafc55090582,2019-07,South Wales Police,South Wales Police,-3.410564,51.704580,On or near BRO DEG,W01001168,Rhondda Cynon Taf 004B,Unable to prosecute suspect
b92ae101924a5fa606cd17c15bbd470e17a52b66c6706eb7c1eff4def87d35e6,2019-07,South Wales Police,South Wales Police,-3.928779,51.656918,On or near BRYN PARC,W01000814,Swansea 008E,Unable to prosecute suspect
3adfa0ef93af2aa01f24d995474d232872ea66aabe0cd3f6e28aee97a03d9510,2019-07,South Wales Police,South Wales Police,-3.185869,51.521573,On or near HANNAH CLOSE,W01001792,Cardiff 005B,Unable to prosecute suspect
1f0d3c0bd84ccccb1cdc99afac27e4432aa8a2ffeaa24a2e7204dfa123819178,2019-07,South Wales Police,South Wales Police,-3.915514,51.622470,On or near JERSEY TERRACE,W01000852,Swansea 021D,Unable to prosecute suspect
02ead54b379cbbce74d594468266c27ec7977a2c380ac0ee66036b3eacec854c,2019-07,South Wales Police,South Wales Police,-3.534161,51.624261,On or near HAUL BRYN,W01001024,Bridgend 003C,Unable to prosecute suspect
bc28abe884a45a58aefc74698b81188cd2b7e74cd1ff442b015dcbb37c6ed43b,2019-07,South Wales Police,South Wales Police,-3.239888,51.495451,On or near PWLLMELIN ROAD,W01001747,Cardiff 027A,Unable to prosecute suspect
3db3968419366fc967a02a6672d64c7150b9bad1942da4d34a413e3d830323be,2019-07,South Wales Police,South Wales Police,-3.329647,51.645198,On or near HERBERT STREET,W01001145,Rhondda Cynon Taf 012C,Unable to prosecute suspect
d9dcdd1c41094f1c407bf273aa23ebc95ddf915b0fff70860d481afffc1e7ad8,2019-07,South Wales Police,South Wales Police,-3.595881,51.506972,On or near LECKWITH COURT,W01001027,Bridgend 017C,Unable to prosecute suspect
19accdcd87db649b2e636815c270c3ebe567c5ac5c9c1773461ade4a6307d0db,2019-07,South Wales Police,South Wales Police,-3.193627,51.498556,On or near Supermarket,W01001756,Cardiff 025B,Unable to prosecute suspect
b6badcca7e8fd6f5d916ed44be7043b7a36022ea19f549ce515d8fd5dca43fa3,2019-07,South Wales Police,South Wales Police,-3.821642,51.596915,On or near THE PRINCESS MARGARET WAY,W01000963,Neath Port Talbot 016E,Unable to prosecute suspect
9867897e9553959bdbcffd6a7035db723f132294fab4ea515c513decaa5227ed,2019-07,South Wales Police,South Wales Police,-3.328791,51.647042,On or near NORTH STREET,W01001145,Rhondda Cynon Taf 012C,Unable to prosecute suspect
9017f1c110ef24baac1a89c1ec7cf33dd948b9ff5b9e3031c2eec6bfb26f72a3,2019-07,South Wales Police,South Wales Police,-3.276222,51.404736,On or near LLANDINAM ROAD,W01001066,The Vale of Glamorgan 015D,Unable to prosecute suspect
dafb61cf772e01f3224670ae4ffb2b8a31f0db602e342a68edad6bd02dc2a9a8,2019-07,South Wales Police,South Wales Police,-3.149018,51.498301,On or near Parking Area,W01001822,Cardiff 029A,Unable to prosecute suspect
acb67f9afabfafed0fc9dd224b59e15b7b2a00b34effe21c5a82bffbd6f9acc7,2019-07,South Wales Police,South Wales Police,-3.349957,51.661359,On or near MAIN ROAD,W01001144,Rhondda Cynon Taf 012B,Unable to prosecute suspect
c4409e33e267d7c6c8b8b038bd56709c4651ddd8bb341e0bbf60aefb8f443453,2019-07,South Wales Police,South Wales Police,-3.933669,51.663438,On or near LON GWENDRAETH,W01000811,Swansea 008B,Unable to prosecute suspect
f9f065cfc2e1d0ec1ee766e0b9e8305b3ea0628240e951cb87569b26d2c1afc2,2019-07,South Wales Police,South Wales Police,-3.304895,51.669565,On or near PRITCHARD STREET,W01001321,Merthyr Tydfil 007D,Unable to prosecute suspect
9024716b0a36d8ca34947911c75a7de36edaeaee93fa9969f47f03282cfdf994,2019-07,South Wales Police,South Wales Police,-3.460973,51.643548,On or near Parking Area,W01001285,Rhondda Cynon Taf 014D,Unable to prosecute suspect
88442e807cc516fc9fce100f6a1a64c74ed0bd739e1da0fd0d7afa69bbe233a2,2019-07,South Wales Police,South Wales Police,-3.859674,51.640732,On or near THE GREENWAY,W01000917,Neath Port Talbot 010F,Unable to prosecute suspect
28cef379c18484c214d7150fe63fafe4aa6882e18d4365847f7ad78441719453,2019-07,South Wales Police,South Wales Police,-3.270946,51.412535,On or near MONMOUTH WAY,W01001096,The Vale of Glamorgan 007E,Unable to prosecute suspect
d5142155ee45be0bb2bcb03a2b9bc80fae49e32c8f237a845451f8e95b34dea7,2019-07,South Wales Police,South Wales Police,-3.268135,51.416972,On or near AMROTH COURT,W01001095,The Vale of Glamorgan 007D,Unable to prosecute suspect
f5992cf079f2504ac696e49cebf73f509e0506676dd13e26439123fcd06a102c,2019-07,South Wales Police,South Wales Police,-3.198395,51.451309,On or near CORINTHIAN CLOSE,W01001104,The Vale of Glamorgan 004E,Unable to prosecute suspect
e0416f30f66f0b66ad4c9681b15aa541c2d2399b5ad907a46c333b30d2d502b0,2019-07,South Wales Police,South Wales Police,-3.456809,51.666951,On or near Petrol Station,W01001203,Rhondda Cynon Taf 009D,Unable to prosecute suspect
175d01691251b41565dcc6787c5ba411b92ec03296175e0634913ec2c41c6cf2,2019-07,South Wales Police,South Wales Police,-3.586643,51.544640,On or near HEOL-Y-FFERM,W01001057,Bridgend 006B,Unable to prosecute suspect
bdc54e3f381b894c5a6cd82685ae63a91f8fc7d55cdf12a027fbd5e073832d9b,2019-07,South Wales Police,South Wales Police,-3.937533,51.663176,On or near LON CLAERWEN,W01000811,Swansea 008B,Unable to prosecute suspect
d8cc2746869e573f7a1dd15c0bfadea2017f85a56b4fc5a635c2b5acf2f684bc,2019-07,South Wales Police,South Wales Police,-3.170866,51.485676,On or near PRINCES COURT,W01001835,Cardiff 033F,Unable to prosecute suspect
fd51555eccf8d59d7dd6ed8f4386bbe237d81c5cac3b9aacbf7044b287f150eb,2019-07,South Wales Police,South Wales Police,-3.267347,51.526152,On or near MEADOWFIELD WAY,W01001846,Cardiff 006C,Unable to prosecute suspect
dc590667e4614cd35355a9d46f98a4eb8d60fb5ae1d07da7ee39260e8eb14115,2019-07,South Wales Police,South Wales Police,-3.946862,51.662896,On or near RHEIDOL AVENUE,W01000817,Swansea 009A,Unable to prosecute suspect
95dc27d1ff370c458975b4e1bf769e4f0fa19c6bc8efe9b2b8d536ad3f7b27b7,2019-07,South Wales Police,South Wales Police,-3.193998,51.443837,On or near FENNEL CLOSE,W01001077,The Vale of Glamorgan 004C,Unable to prosecute suspect
0a5600413d4fcc5353cdee72a42f2c8bcfb08efce181150dfb36875874f22da7,2019-07,South Wales Police,South Wales Police,-3.634030,51.463634,On or near MAIN ROAD,W01001127,The Vale of Glamorgan 001B,Unable to prosecute suspect
cc7e60f4f3c95b67edff722d0966d18cf63838eed09f6e5a9747156c7ecbc237,2019-07,South Wales Police,South Wales Police,-4.016725,51.637689,On or near BARNABAS CLOSE,W01000756,Swansea 017B,Unable to prosecute suspect
28367d5f6b89e74940b533c2f6147290649eee34baa398c780a69cbfed0bce25,2019-07,South Wales Police,South Wales Police,-3.188542,51.475328,On or near MONMOUTH STREET,W01001764,Cardiff 044A,Unable to prosecute suspect
416dccad73d1d25a10190355b1b449d0a5fba73bcffa891d03f0fab815244917,2019-07,South Wales Police,South Wales Police,-3.542150,51.601263,On or near CORBETT STREET,W01001033,Bridgend 003E,Unable to prosecute suspect
