Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
82ef7b8c373989724e688076a57d5d00816b9a4cc3371e7b5a18318ff9f036cb,2019-04,Humberside Police,Humberside Police,-0.077264,53.559010,On or near WELHOLME ROAD,E01013162,North East Lincolnshire 011C,Suspect charged
5b157fb0b030d28bfdeeca7391a37ffe03cf054a37096645f15cb22133a096f5,2019-04,Humberside Police,Humberside Police,-0.312946,53.753473,On or near Supermarket,E01012805,Kingston upon Hull 026A,Suspect charged
01d04e2c31df57855885969a6deb1f09f05bf0bb5be6dc0819f75ed7c307099f,2019-04,Humberside Police,Humberside Police,-0.321942,53.748098,On or near BLYTH STREET,E01012809,Kingston upon Hull 026C,Suspect charged
01d04e2c31df57855885969a6deb1f09f05bf0bb5be6dc0819f75ed7c307099f,2019-04,Humberside Police,Humberside Police,-0.321942,53.748098,On or near BLYTH STREET,E01012809,Kingston upon Hull 026C,Suspect charged
8ca85fb006a8afed6ace34acfa7e48c7b6ab1b022f1dc95eaaaba6418cf5f843,2019-04,Humberside Police,Humberside Police,-0.296483,53.747990,On or near Prison,E01012848,Kingston upon Hull 020B,Suspect charged
06673a35655b01eae53245d8a7dc2caf10c7bef0b0f3d966970ef8b2a63db2b6,2019-04,Humberside Police,Humberside Police,-0.125609,53.552181,On or near CLARENDON ROAD,E01013229,North East Lincolnshire 013E,Suspect charged
06673a35655b01eae53245d8a7dc2caf10c7bef0b0f3d966970ef8b2a63db2b6,2019-04,Humberside Police,Humberside Police,-0.125609,53.552181,On or near CLARENDON ROAD,E01013229,North East Lincolnshire 013E,Suspect charged
e2af89810ffb507608987c2b01c9335930c3d52fbed58e4bccd92a3c460cd4b6,2019-04,Humberside Police,Humberside Police,-0.423210,53.723198,On or near BISHOPCOCKIN CLOSE,E01013008,East Riding of Yorkshire 034A,Suspect charged
03de239ec724399bd9d3997a4aac416e79d235b7d444622a72609470492218e5,2019-04,Humberside Police,Humberside Police,-0.416939,53.728356,On or near DATCHET GARTH,E01012884,Kingston upon Hull 033C,Suspect charged
e030fbc91ffb1f138319c8a9a7e593e060512275951edf2e4bc0504216e11cf7,2019-04,Humberside Police,Humberside Police,-0.412327,53.734075,On or near LASHBROOK GARTH,E01012887,Kingston upon Hull 033D,Suspect charged
2c5206fdaade337cf5cccbea6f1e38aaeeb05986ae640ad7f5d8c40d2b383eca,2019-04,Humberside Police,Humberside Police,-0.412327,53.734075,On or near LASHBROOK GARTH,E01012887,Kingston upon Hull 033D,Suspect charged
2c5206fdaade337cf5cccbea6f1e38aaeeb05986ae640ad7f5d8c40d2b383eca,2019-04,Humberside Police,Humberside Police,-0.412327,53.734075,On or near LASHBROOK GARTH,E01012887,Kingston upon Hull 033D,Suspect charged
57b2559af834aed40c739484fca1381517c146c3f83a20786d87dc20b2f68097,2019-04,Humberside Police,Humberside Police,-0.339833,53.766289,On or near Sports/Recreation Area,E01012871,Kingston upon Hull 015D,Suspect charged
1157ca5b367b9307ef4e3aecaa0fc0eba3881fc459c2cd1366694b0e7c68ad2b,2019-04,Humberside Police,Humberside Police,-0.348587,53.796443,On or near BROADWATERS,E01033105,Kingston upon Hull 001F,Suspect charged
4c43e539674f03091234c7c81314ee09513609b867f2ef65eb65ed4ffcd79dbf,2019-04,Humberside Police,Humberside Police,-0.564565,53.731923,On or near WOLD VIEW,E01012974,East Riding of Yorkshire 032E,Suspect charged
4c43e539674f03091234c7c81314ee09513609b867f2ef65eb65ed4ffcd79dbf,2019-04,Humberside Police,Humberside Police,-0.564565,53.731923,On or near WOLD VIEW,E01012974,East Riding of Yorkshire 032E,Suspect charged
f05cc7f20b49dbd0f83351ac22e98dd81aceea4f68d1a9d48ee4f3a4dd83e3df,2019-04,Humberside Police,Humberside Police,-0.294311,53.755187,On or near KEDRUM ROAD,E01012894,Kingston upon Hull 020C,Suspect charged
87bd11d805df1f4b34c732ab3d77d685bf8506d896119d493fea5da50b960abb,2019-04,Humberside Police,Humberside Police,-0.070021,53.565195,On or near WRAGBY STREET,E01013142,North East Lincolnshire 002D,Suspect charged
87bd11d805df1f4b34c732ab3d77d685bf8506d896119d493fea5da50b960abb,2019-04,Humberside Police,Humberside Police,-0.070021,53.565195,On or near WRAGBY STREET,E01013142,North East Lincolnshire 002D,Suspect charged
99e0ffa759789c90bfa574ab3561ea791bde75fe90f5e2c7538568c7378a8bf1,2019-04,Humberside Police,Humberside Police,-0.420322,53.729074,On or near YARMOUTH AVENUE,E01012884,Kingston upon Hull 033C,Suspect charged
96430e011261ee0d69d6325b4652e02eb6b510e7183a95691b750ef4aaf6e980,2019-04,Humberside Police,Humberside Police,-0.330564,53.785002,On or near BISLEY GROVE,E01012789,Kingston upon Hull 002F,Suspect charged
4339afefaacd5557bf5593ed0f4ffea2d88c06ce8fa6ba8de874364590f09406,2019-04,Humberside Police,Humberside Police,-0.336455,53.784194,On or near MARSDALE,E01012910,Kingston upon Hull 006D,Suspect charged
5639557ce66810cbc64e62c48fb7b564790e952bf25ed37a5b5be48555102b33,2019-04,Humberside Police,Humberside Police,-0.276594,53.753720,On or near SPRINGDALE CLOSE,E01012897,Kingston upon Hull 017E,Suspect charged
c34b649a9b024de1b01bd51edb0ba834ab7da2ca17e3c924b474b7db62973b0a,2019-04,Humberside Police,Humberside Police,-0.641059,53.589342,On or near TULIP ROAD,E01013331,North Lincolnshire 007D,Suspect charged
59ff8ea1188a4921584b811deb5049dccfb29cee6507de6557a24ccaf1628e73,2019-04,Humberside Police,Humberside Police,-0.312310,53.753823,On or near Parking Area,E01012805,Kingston upon Hull 026A,Suspect charged
93e67670e336ee1ef0ee04df667e64ceea6f4eef02e620eb467a15ca7fe20b66,2019-04,Humberside Police,Humberside Police,-0.453029,53.761421,On or near VIKING CLOSE,E01013113,East Riding of Yorkshire 028B,Suspect charged
93e67670e336ee1ef0ee04df667e64ceea6f4eef02e620eb467a15ca7fe20b66,2019-04,Humberside Police,Humberside Police,-0.453029,53.761421,On or near VIKING CLOSE,E01013113,East Riding of Yorkshire 028B,Suspect charged
7e60d861f4cd2c40b9f21231c65df64d3df15e1516ef67a8466df48332cd3dde,2019-04,Humberside Police,Humberside Police,-0.641059,53.589342,On or near TULIP ROAD,E01013331,North Lincolnshire 007D,Suspect charged
9c027788c0d1e6c12c2e3c85e594ca205a2ff959128885cf275cd7ea27d1fe40,2019-04,Humberside Police,Humberside Police,-0.670181,53.567898,On or near MAVIS ROAD,E01013319,North Lincolnshire 014D,Suspect charged
9c027788c0d1e6c12c2e3c85e594ca205a2ff959128885cf275cd7ea27d1fe40,2019-04,Humberside Police,Humberside Police,-0.670181,53.567898,On or near MAVIS ROAD,E01013319,North Lincolnshire 014D,Suspect charged
9c027788c0d1e6c12c2e3c85e594ca205a2ff959128885cf275cd7ea27d1fe40,2019-04,Humberside Police,Humberside Police,-0.670181,53.567898,On or near MAVIS ROAD,E01013319,North Lincolnshire 014D,Suspect charged
30a0e5b452348c96c1f1d3f4a2536fbdfbd355eab5334049c5149da4e199bbc0,2019-04,Humberside Police,Humberside Police,-0.272178,53.757459,On or near Parking Area,E01012843,Kingston upon Hull 021B,Suspect charged
1a2c2e4eda1976ff9eeccf6341c4ed8615cd9175eb393c07e2ee7f6fe06b6bbd,2019-04,Humberside Police,Humberside Police,-0.312310,53.753823,On or near Parking Area,E01012805,Kingston upon Hull 026A,Suspect charged
98a0f7619a95fb045380f9347dddaf778e2de7d16f55e5b230e81d6f679dc91e,2019-04,Humberside Police,Humberside Police,-0.649250,53.588339,On or near CORPORATION ROAD,E01013331,North Lincolnshire 007D,Suspect charged
1cb33780d8a3cc74a3433903e68eaf2382f90a740846b66c3205416cba61d2a4,2019-04,Humberside Police,Humberside Police,-0.647389,53.591257,On or near BELGRAVE SQUARE,E01013330,North Lincolnshire 008D,Suspect charged
08d2149c2e5b9f48b43b67057afca19a4ebd1c790f4244ea6d188641858077a0,2019-04,Humberside Police,Humberside Police,-0.657151,53.598837,On or near AJAX COURT,E01013297,North Lincolnshire 007A,Suspect charged
08d2149c2e5b9f48b43b67057afca19a4ebd1c790f4244ea6d188641858077a0,2019-04,Humberside Police,Humberside Police,-0.657151,53.598837,On or near AJAX COURT,E01013297,North Lincolnshire 007A,Suspect charged
566ffe3e4c321f1152719f1b5cdedd1daccc470c83b6a48356c3c8e6379bffab,2019-04,Humberside Police,Humberside Police,-0.647110,53.591470,On or near Shopping Area,E01013331,North Lincolnshire 007D,Suspect charged
cf1bc4f272224d55a1fe4fb8f3537be41925041d237be9ab0e8398a4358e5f6c,2019-04,Humberside Police,Humberside Police,-0.646632,53.592246,On or near Shopping Area,E01013330,North Lincolnshire 008D,Suspect charged
c3816f40d8323928d7da4075743dfd73fe58afb5c750af3639dfe4b76397f0c7,2019-04,Humberside Police,Humberside Police,-0.696687,53.590833,On or near Supermarket,E01013286,North Lincolnshire 005A,Suspect charged
c3816f40d8323928d7da4075743dfd73fe58afb5c750af3639dfe4b76397f0c7,2019-04,Humberside Police,Humberside Police,-0.696687,53.590833,On or near Supermarket,E01013286,North Lincolnshire 005A,Suspect charged
9a2bb24292585a3fc7724ce507ce299ca2dd0f21ea426ad73e35b2d34ec1e0e7,2019-04,Humberside Police,Humberside Police,-0.014396,53.545397,On or near Theme/Adventure Park,E01013151,North East Lincolnshire 017B,Suspect charged
0c83faaaa38578c21eb069946f14a8d5d58340010124921233688a2232f216cc,2019-04,Humberside Police,Humberside Police,-0.374794,53.727279,On or near Park/Open Space,E01012889,Kingston upon Hull 030B,Suspect charged
b86bd6772b89c6e79a2378f4f78bfc7a7adb5568d0aa0176b1e8e1fa9ec356e2,2019-04,Humberside Police,Humberside Police,-0.014396,53.545397,On or near Theme/Adventure Park,E01013151,North East Lincolnshire 017B,Suspect charged
df491aa9f63210c11a713ceb8f1b441f987ba9de6096163cd7659e70dbb583e4,2019-04,Humberside Police,Humberside Police,-0.085443,53.565784,On or near Shopping Area,E01013221,North East Lincolnshire 003D,Suspect charged
df491aa9f63210c11a713ceb8f1b441f987ba9de6096163cd7659e70dbb583e4,2019-04,Humberside Police,Humberside Police,-0.085443,53.565784,On or near Shopping Area,E01013221,North East Lincolnshire 003D,Suspect charged
df491aa9f63210c11a713ceb8f1b441f987ba9de6096163cd7659e70dbb583e4,2019-04,Humberside Police,Humberside Police,-0.085443,53.565784,On or near Shopping Area,E01013221,North East Lincolnshire 003D,Suspect charged
9c9e5bf16e6bf7f94c9eca02e6bb7a409941f03790069d6b1a5d3c8008c87716,2019-04,Humberside Police,Humberside Police,-0.646632,53.592246,On or near Shopping Area,E01013330,North Lincolnshire 008D,Suspect charged
d6da02cdb2e5aaa9f6baf8b218bcd08ad7e5a9aee285dbb88a59055d7bda31ce,2019-04,Humberside Police,Humberside Police,-0.085443,53.565784,On or near Shopping Area,E01013221,North East Lincolnshire 003D,Suspect charged
d6da02cdb2e5aaa9f6baf8b218bcd08ad7e5a9aee285dbb88a59055d7bda31ce,2019-04,Humberside Police,Humberside Police,-0.085443,53.565784,On or near Shopping Area,E01013221,North East Lincolnshire 003D,Suspect charged
7ab0cb1fcdb9c8dca293ef409c5724dc0187f2dcdee1f2f9fcdcc456703bd57d,2019-04,Humberside Police,Humberside Police,-0.081208,53.560601,On or near WINTRINGHAM ROAD,E01013184,North East Lincolnshire 016D,Suspect charged
7114c421505e8313216da72bd8d72bcb91cd7c9e656128077f5793d88ba63c02,2019-04,Humberside Police,Humberside Police,-0.103802,53.566212,On or near A1136,E01013231,North East Lincolnshire 008C,Suspect charged
6aaa1f6bd9ea70a4b43cffc4a6667aacae1064152d58647122821986874c081b,2019-04,Humberside Police,Humberside Police,-0.296483,53.747990,On or near Prison,E01012848,Kingston upon Hull 020B,Suspect charged
6aaa1f6bd9ea70a4b43cffc4a6667aacae1064152d58647122821986874c081b,2019-04,Humberside Police,Humberside Police,-0.296483,53.747990,On or near Prison,E01012848,Kingston upon Hull 020B,Suspect charged
6aaa1f6bd9ea70a4b43cffc4a6667aacae1064152d58647122821986874c081b,2019-04,Humberside Police,Humberside Police,-0.296483,53.747990,On or near Prison,E01012848,Kingston upon Hull 020B,Suspect charged
bbab6b8ad5a6946549fb18adcdb4394431b2c64e4f72497f9384c0dee74eb9fa,2019-04,Humberside Police,Humberside Police,-0.085041,53.570677,On or near Petrol Station,E01013221,North East Lincolnshire 003D,Suspect charged
bbab6b8ad5a6946549fb18adcdb4394431b2c64e4f72497f9384c0dee74eb9fa,2019-04,Humberside Police,Humberside Police,-0.085041,53.570677,On or near Petrol Station,E01013221,North East Lincolnshire 003D,Suspect charged
7a19f75b0002cc03dbc48b17366884494ab102f42ac7fadc462858f225ed9d9d,2019-04,Humberside Police,Humberside Police,-0.389245,53.733083,On or near RIVER GROVE,E01012858,Kingston upon Hull 031A,Suspect charged
7a19f75b0002cc03dbc48b17366884494ab102f42ac7fadc462858f225ed9d9d,2019-04,Humberside Police,Humberside Police,-0.389245,53.733083,On or near RIVER GROVE,E01012858,Kingston upon Hull 031A,Suspect charged
7a19f75b0002cc03dbc48b17366884494ab102f42ac7fadc462858f225ed9d9d,2019-04,Humberside Police,Humberside Police,-0.389245,53.733083,On or near RIVER GROVE,E01012858,Kingston upon Hull 031A,Suspect charged
3ae7ec3af2e958574aed464ebd68a30cf005784a01edcceec25d907b9b879ca9,2019-04,Humberside Police,Humberside Police,-0.695320,53.586656,On or near Sports/Recreation Area,E01013286,North Lincolnshire 005A,Suspect charged
3ae7ec3af2e958574aed464ebd68a30cf005784a01edcceec25d907b9b879ca9,2019-04,Humberside Police,Humberside Police,-0.695320,53.586656,On or near Sports/Recreation Area,E01013286,North Lincolnshire 005A,Suspect charged
21f31c781e1accd337118086bad5713f2026173b05ddec0947b722461da4d0b9,2019-04,Humberside Police,Humberside Police,-0.373347,53.734136,On or near CANOPIAS CLOSE,E01012889,Kingston upon Hull 030B,Suspect charged
ec9de438ada3e57b297bc759e8f2dcc779264139f346c8a14331442dead1508b,2019-04,Humberside Police,Humberside Police,-0.334316,53.743146,On or near LAND OF GREEN GINGER,E01033104,Kingston upon Hull 029E,Suspect charged
6327d70f978f3a14cc520235ee748f0a1c06a73547d8651280c518b775c9c96c,2019-04,Humberside Police,Humberside Police,-0.330791,53.745228,On or near SALTHOUSE LANE,E01033109,Kingston upon Hull 029F,Suspect charged
6327d70f978f3a14cc520235ee748f0a1c06a73547d8651280c518b775c9c96c,2019-04,Humberside Police,Humberside Police,-0.330791,53.745228,On or near SALTHOUSE LANE,E01033109,Kingston upon Hull 029F,Suspect charged
780165141194fc1eb6627e0b188f2e35bdb9693e54bf5ef93bbe7aabbd226336,2019-04,Humberside Police,Humberside Police,-0.655125,53.591227,On or near Supermarket,E01013330,North Lincolnshire 008D,Suspect charged
780165141194fc1eb6627e0b188f2e35bdb9693e54bf5ef93bbe7aabbd226336,2019-04,Humberside Police,Humberside Police,-0.655125,53.591227,On or near Supermarket,E01013330,North Lincolnshire 008D,Suspect charged
780165141194fc1eb6627e0b188f2e35bdb9693e54bf5ef93bbe7aabbd226336,2019-04,Humberside Police,Humberside Police,-0.655125,53.591227,On or near Supermarket,E01013330,North Lincolnshire 008D,Suspect charged
23a29cb635c06fd3ce7bd3692250dcc90e79e6c625aee94533e77a681e696fa3,2019-04,Humberside Police,Humberside Police,-0.354826,53.747196,On or near ALEXANDRA STREET,E01012852,Kingston upon Hull 024B,Suspect charged
23a29cb635c06fd3ce7bd3692250dcc90e79e6c625aee94533e77a681e696fa3,2019-04,Humberside Police,Humberside Police,-0.354826,53.747196,On or near ALEXANDRA STREET,E01012852,Kingston upon Hull 024B,Suspect charged
23a29cb635c06fd3ce7bd3692250dcc90e79e6c625aee94533e77a681e696fa3,2019-04,Humberside Police,Humberside Police,-0.354826,53.747196,On or near ALEXANDRA STREET,E01012852,Kingston upon Hull 024B,Suspect charged
2d95207a46d3db42841d1141cf1e5206974ffa65223b51715737016457be11c7,2019-04,Humberside Police,Humberside Police,-0.343235,53.744232,On or near SOUTH STREET,E01033104,Kingston upon Hull 029E,Suspect charged
2d95207a46d3db42841d1141cf1e5206974ffa65223b51715737016457be11c7,2019-04,Humberside Police,Humberside Police,-0.343235,53.744232,On or near SOUTH STREET,E01033104,Kingston upon Hull 029E,Suspect charged
e1d956625a4f49eb28cc5b3e83934104f7d48e93fa95c568fff30903a208d2b8,2019-04,Humberside Police,Humberside Police,-0.069487,53.570967,On or near Petrol Station,E01013137,North East Lincolnshire 002B,Suspect charged
fc956c7b9905084785cd847c6af75f04d6fc3d0292863ab38e05a3a538c0d5a9,2019-04,Humberside Police,Humberside Police,-0.294311,53.755187,On or near KEDRUM ROAD,E01012894,Kingston upon Hull 020C,Suspect charged
aa7bffa70bf4bc497c4a773e71a6a43d223edbb748c2e0d16ebc48bdb6f0679b,2019-04,Humberside Police,Humberside Police,-0.198751,54.096481,On or near WATSONS AVENUE,E01012931,East Riding of Yorkshire 003B,Suspect charged
704dacf1eb09da09a3e440af9d6a6520f13df782d1bac1b42ec0d9b363fc90b8,2019-04,Humberside Police,Humberside Police,-0.316043,53.753390,On or near BURLEIGH STREET,E01012809,Kingston upon Hull 026C,Suspect charged
de96fb9411d64cbbf56441d0ae8e8fdf4ef9c9f11ce70b7718f536ab5c6569e1,2019-04,Humberside Police,Humberside Police,-0.189652,54.083122,On or near Shopping Area,E01012948,East Riding of Yorkshire 005C,Suspect charged
3e24b2e619a74a42e1f823fc81aad9e01691b759f5bb3110527ed9df8512d0d4,2019-04,Humberside Police,Humberside Police,-0.189652,54.083122,On or near Shopping Area,E01012948,East Riding of Yorkshire 005C,Suspect charged
8c42b47c998e29b33951c2221c93d8b5be844851d0e6e410ff995202cec61aa6,2019-04,Humberside Police,Humberside Police,-0.447082,54.009382,On or near ORCHARD CLOSE,E01012978,East Riding of Yorkshire 008A,Suspect charged
569c6053220b3b98fefdde4b35cd697f3f1b1dbac09bcff3ce98b93e29f4837d,2019-04,Humberside Police,Humberside Police,-0.365831,53.758664,On or near SALISBURY STREET,E01012762,Kingston upon Hull 018B,Suspect charged
9658cb4f49e97dd019da0cbf7766c5ffc5d637633b70130bea66db53bf3a31ef,2019-04,Humberside Police,Humberside Police,-0.365831,53.758664,On or near SALISBURY STREET,E01012762,Kingston upon Hull 018B,Suspect charged
3736086c19d964aa309e089143799bb4f255ee41e0c927ff7692d572aca43d0b,2019-04,Humberside Police,Humberside Police,-0.365831,53.758664,On or near SALISBURY STREET,E01012762,Kingston upon Hull 018B,Suspect charged
83ebfcc1565d1996994cc9e3ada6e09244bb55c754964ef08bb60c0ea56a14d5,2019-04,Humberside Police,Humberside Police,-0.310321,53.773527,On or near CULLEN CLOSE,E01012813,Kingston upon Hull 013B,Suspect charged
83ebfcc1565d1996994cc9e3ada6e09244bb55c754964ef08bb60c0ea56a14d5,2019-04,Humberside Police,Humberside Police,-0.310321,53.773527,On or near CULLEN CLOSE,E01012813,Kingston upon Hull 013B,Suspect charged
83ebfcc1565d1996994cc9e3ada6e09244bb55c754964ef08bb60c0ea56a14d5,2019-04,Humberside Police,Humberside Police,-0.310321,53.773527,On or near CULLEN CLOSE,E01012813,Kingston upon Hull 013B,Suspect charged
c1b3881c7883d80b5b973246b3cfaad6264c9ffdf1f62d260b56fc25f0ddd917,2019-04,Humberside Police,Humberside Police,-0.310321,53.773527,On or near CULLEN CLOSE,E01012813,Kingston upon Hull 013B,Suspect charged
c1b3881c7883d80b5b973246b3cfaad6264c9ffdf1f62d260b56fc25f0ddd917,2019-04,Humberside Police,Humberside Police,-0.310321,53.773527,On or near CULLEN CLOSE,E01012813,Kingston upon Hull 013B,Suspect charged
c1b3881c7883d80b5b973246b3cfaad6264c9ffdf1f62d260b56fc25f0ddd917,2019-04,Humberside Police,Humberside Police,-0.310321,53.773527,On or near CULLEN CLOSE,E01012813,Kingston upon Hull 013B,Suspect charged
c1b3881c7883d80b5b973246b3cfaad6264c9ffdf1f62d260b56fc25f0ddd917,2019-04,Humberside Police,Humberside Police,-0.310321,53.773527,On or near CULLEN CLOSE,E01012813,Kingston upon Hull 013B,Suspect charged
10026efcf18c15c56d14886b33d57ab5b2ab00055e305863dcfebd3cc2f94505,2019-04,Humberside Police,Humberside Police,-0.894151,53.570088,On or near PLAINS LANE,E01013242,North Lincolnshire 020B,Suspect charged
10026efcf18c15c56d14886b33d57ab5b2ab00055e305863dcfebd3cc2f94505,2019-04,Humberside Police,Humberside Police,-0.894151,53.570088,On or near PLAINS LANE,E01013242,North Lincolnshire 020B,Suspect charged
