Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
987b612842bed9393aa3797db40e5689e4ec6998517c9c5c991385ba8c9ffa69,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.155435,52.047211,On or near WHERSTEAD ROAD,E01029968,Ipswich 012A,Unable to prosecute suspect
3ad37cce15bb7bfe1a9f7b632deaf3a6cc45986db7f773b7d0ac13e1715d0b86,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.752254,52.475444,On or near Shopping Area,E01030247,Waveney 007A,Formal action is not in the public interest
3ad37cce15bb7bfe1a9f7b632deaf3a6cc45986db7f773b7d0ac13e1715d0b86,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.752254,52.475444,On or near Shopping Area,E01030247,Waveney 007A,Suspect charged
3e34efadd530cc8cff707af51c744ea5a333d0170afdbbb22a7f60380f15f807,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.269397,52.067091,On or near Police Station,E01030191,Suffolk Coastal 010D,Suspect charged
6265f4934baa7a97fbb8fcf16e466b578a963b0d7142c7b9edfb8124926d6454,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.152191,52.057290,On or near KING STREET,E01033125,Ipswich 007G,Suspect charged
aba84a827e1509c00c6c08af65a1fcc1531aa95e05bc45f606db711f341c05f9,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.992423,52.178356,On or near WOOLMERS CLOSE,E01030079,Mid Suffolk 008C,Suspect charged
aead97ed695198009961b35af1778e8b025699ff4d70d6b01051ee3fac7d4f96,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.992423,52.178356,On or near WOOLMERS CLOSE,E01030079,Mid Suffolk 008C,Suspect charged
02c5b29876140b19150c11c398a7b4498b3c55a382be88680ced31fc3766118f,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.153216,52.060024,On or near Pedestrian Subway,E01030025,Ipswich 006D,Suspect charged
ea33c065f48976c0c71b68881daa0cc3b431d797cc997636006b403df083eb69,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.722270,52.443273,On or near Petrol Station,E01030253,Waveney 012D,Offender given a caution
0d9f731bfe3cdcabd3b60920f9146abb08d883777800ca19d8cbe7601565e2ac,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.111688,52.039229,On or near WOOLVERSTONE CLOSE,E01029910,Babergh 005F,Formal action is not in the public interest
543c478226d2185d438be7fb52a6724d03d3f59e22f5b612b5e529fc6dfa015a,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.269397,52.067091,On or near Police Station,E01030191,Suffolk Coastal 010D,Suspect charged
5d6207413ab94f015b4679422c331aae0dadb60e86fc6e0d890e65c9341b1b01,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.754207,52.476407,On or near Parking Area,E01030247,Waveney 007A,Suspect charged
2a359f9a0b6e2dfdb1873eefe6bf2cf875b0b66dc1eeb02f1d08ed0f6feec09a,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.171418,52.043661,On or near WROXHAM ROAD,E01029991,Ipswich 011C,Unable to prosecute suspect
7e763bceec2afb929a0b28f8110ac99e0894a245785d5c7dc4005c25817e4d5b,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.716610,52.599016,On or near THAMESFIELD WAY,E01026634,Great Yarmouth 007C,Suspect charged
54ca02f8a7af7c703c3172a29bf992be3732b9f4aa8ae325b2c057e80087aa94,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.180197,52.053902,On or near FUCHSIA LANE,E01029961,Ipswich 007D,Suspect charged
43854df9000b33ae45436cfdd6b5d9cb36c18d5c30581e92199dcd5443e96ac2,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.269397,52.067091,On or near Police Station,E01030191,Suffolk Coastal 010D,Suspect charged
03ba76620a5cbd8f0cb3a421fd6454ec20768c742013148b30984830f6be6755,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.154097,52.058660,On or near Parking Area,E01033125,Ipswich 007G,Suspect charged
d77bba11fa50c4cd6fec84ae01ab9111abfd8a82cd2e76d0e0279a301937924a,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.743023,52.378524,On or near ST MARTIN'S LANE,E01030094,St Edmundsbury 002A,Formal action is not in the public interest
edd8633355efce7da63270136f4dc27643c179c9a6139307f80a6c2da9bcd74d,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.451582,52.075899,On or near COUPALS CLOSE,E01030106,St Edmundsbury 014B,Unable to prosecute suspect
ee9076d6892d94031c06aef3434e57543fad8584de6502e5e457c6af24b210c5,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.739049,52.050627,On or near GRENVILLE ROAD,E01029914,Babergh 007C,Unable to prosecute suspect
74f1957c2fe6e465675335ab6be55fcd1b86fa1b564ef3e8ce0ad6b5cc5d81b4,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.970535,52.219110,On or near ST MARY'S AVENUE,E01030056,Mid Suffolk 006B,Unable to prosecute suspect
b3dbe12601e06b93eb6cf503ae2ced3ce246c56f3958085d9fbe291238d52469,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.405205,52.244303,On or near DRAPERY ROW,E01029954,Forest Heath 006C,Unable to prosecute suspect
f412f27677ec3c4fd6586eb2845ae41c07ac6a723ea33b81a9463ad769a442c5,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.997109,52.179946,On or near Supermarket,E01030080,Mid Suffolk 008D,Local resolution
2e4a1029275d83eb715f274178d9def0c89d0964ee66feece96201db71a67ed0,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.741519,52.470639,On or near HORN HILL,E01030258,Waveney 007D,Suspect charged
481e509142943206e83be41d5348a9ce1e51707b471ac4e95d9b1f009cccf35d,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.752254,52.475444,On or near Shopping Area,E01030247,Waveney 007A,Local resolution
52cc14504f8deb85441cf52626d968ad0efc8aa3066f477919d2a9d29d9127b0,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.125104,51.971266,On or near CATTS CLOSE,E01029871,Babergh 011A,Unable to prosecute suspect
dff8bc4af104636498a229018fac5d45232e8dcb92636e69f18d000d36cd4bf1,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.150779,52.058983,On or near HIGH STREET,E01033125,Ipswich 007G,Suspect charged
05ded6ae1234a03a061df11150f7b904bfd180b1fc9f1b5e93c0323694590765,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.152112,52.057814,On or near Nightclub,E01033125,Ipswich 007G,Suspect charged
d3f809ef5114a2b6cc319f7fe6a28541b1c6d3c5192c0a8e911dd0604c197009,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.138400,52.188995,On or near Sports/Recreation Area,E01030083,Mid Suffolk 007C,Suspect charged
fb5e4ce5e769ad0fa41b6df01cb52d0ed90bb8963c7b04505c5e9ac6d737a668,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.751233,52.480756,On or near CLAPHAM ROAD NORTH,E01030249,Waveney 004C,Suspect charged
a9df4893ed023dd5811e716c162248b8327082cbc85cc101210605993dc6b3d4,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.510659,52.136974,On or near Prison,E01030120,St Edmundsbury 011A,Unable to prosecute suspect
7d20339259acbff4bdf14a3512835678b26b754479f24d4d5990aa80731ec52a,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.180510,52.070829,On or near ALMA CLOSE,E01030001,Ipswich 004E,Suspect charged
a2aaaead89a543ad6785d4b73956ad5a6c34ed37c82897d37662d41c2cc48c4c,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.405501,52.245169,On or near Shopping Area,E01029954,Forest Heath 006C,Unable to prosecute suspect
77ddba5831b8e8a52442a09e0bf1f362d67dddc9aae854f7045dd5a929886090,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.142409,52.050132,On or near GIPPESWYK ROAD,E01029985,Ipswich 010B,Suspect charged
4ae23db48d8b78d50d70dcc61348a81f08e5567f9ff472e7fcf7a8264993d8c2,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.992423,52.178356,On or near WOOLMERS CLOSE,E01030079,Mid Suffolk 008C,Suspect charged
7c2f8f64b6e003da4d175da464ce5a9a1b2a1a6af7feceabf4ca609438efe76c,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.732010,52.043092,On or near HUMPHRY ROAD,E01029915,Babergh 007D,Suspect charged
e7751ca6a80accb263c562a05ffb0d415584dd80a0f27d3918a016092bc3f898,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.024293,52.200872,On or near BARLEY CLOSE,E01030081,Mid Suffolk 005D,Formal action is not in the public interest
ad1621a2e46710d1b73c1d93edf1dd0434499cd00e1a775b0db6ed3265ea7193,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.328331,51.971197,On or near BARNFIELD,E01030169,Suffolk Coastal 014D,Suspect charged
5c7eb3e64fa8d435d7e94684e11cd625a06719b572896dd96c6c7d98b9a5027a,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.152191,52.057290,On or near KING STREET,E01033125,Ipswich 007G,Suspect charged
96ec4a21ac045aff06e5d786dcf962c3146c4737e5f47db8c832165966e0d0ca,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.328364,51.969082,On or near RUNNACLES WAY,E01030169,Suffolk Coastal 014D,Suspect charged
c162c6b078926093b0d1c95a9ae3c32e9556b4ca9cf114280663384c572d0a86,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.713875,52.245547,On or near HIGH BAXTER STREET,E01030091,St Edmundsbury 006A,Suspect charged
27940e46f4c3573bcafc899ff0124c8846b132b533b379f1407b28214417d23e,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.704419,52.238453,On or near Supermarket,E01030147,St Edmundsbury 009E,Offender given a caution
ef97a69f780d5607caa39381aade0dab41efa57260ffc7e7c3f33ed3eae8f4e0,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.275405,52.071421,On or near ANGELA CLOSE,E01030190,Suffolk Coastal 010C,Offender given a caution
32842b00b8717e1094e8ca2b24be9709cdb51dc7374ef8503def4490d8ad5855,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.730532,52.453941,On or near Supermarket,E01030272,Waveney 012E,Suspect charged
0ea71e4714b69033d2a0836bda71f5ba454deca1513f87c0d69c7f2106ad5b23,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.732010,52.043092,On or near HUMPHRY ROAD,E01029915,Babergh 007D,Suspect charged
829ecbdb644f6caf2fb43edb8448bc6bebc8ff08b390190ab4410912f2e3b508,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.152112,52.057814,On or near Nightclub,E01033125,Ipswich 007G,Offender given penalty notice
86fc01fa361625170366dd679cb443e620fa7d16bbafa065b3048ee2c4384dab,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.121289,52.042006,On or near DUNLIN ROAD,E01030012,Ipswich 013A,Unable to prosecute suspect
88319ddafafd415b59b26a717be43b585cda966a7099e0354c83b4f376b42780,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.713875,52.245547,On or near HIGH BAXTER STREET,E01030091,St Edmundsbury 006A,Suspect charged
534307e855507caf66e057c12ce46856d36a9d5391ec3212e82ca31bf9a1e494,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.733937,52.050521,On or near MAYFLOWER WAY,E01029916,Babergh 007E,Unable to prosecute suspect
5643d20621b9a87e44ff32d89ef08997684b008a6fbd1ae1c0ad09b93928150f,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.733937,52.050521,On or near MAYFLOWER WAY,E01029916,Babergh 007E,Unable to prosecute suspect
82000f2d214b32ad257adabe3d8c69b25f0f392a4d259b4f0f1385510bb1890f,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.012642,52.188319,On or near CREETING ROAD,E01033316,Mid Suffolk 010F,Offender given a caution
032bd7a6ca75ba4402c25b8cc01539014fb2f2ff8a701c8d7ea42daf51f55945,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.126226,52.050050,On or near ORCHID CLOSE,E01029987,Ipswich 010D,Suspect charged
51a4fe8a862df014c0f3a1f8ae1ece82eccf553d90f543154aab20ffc1c20b4b,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.163410,52.057475,On or near ARGYLE STREET,E01033129,Ipswich 007H,Unable to prosecute suspect
1c292ec910d32cf0594b74d52f9a4af2b3b25080898882c487fdfad5f0f7cfdb,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.152112,52.057814,On or near Nightclub,E01033125,Ipswich 007G,Offender given penalty notice
b4b5053430f06d3c979f8e5397f053c6febbbf538919204da0a9eea13d2b48ea,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.889154,51.991272,On or near SCHOOL STREET,E01029906,Babergh 009D,Unable to prosecute suspect
f26566db5f4950cd726fcc2f31f74a8df9db92d359de8be4f1c9c0148245ed8e,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.152112,52.057814,On or near Nightclub,E01033125,Ipswich 007G,Offender given penalty notice
0ce3f8e016e4d321f4fef84afb4224dc29bc4a41595abaf77e64d603751aca7f,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.501598,52.340487,On or near Petrol Station,E01030244,Waveney 015C,Local resolution
14a8f4ab5b395194c450a2df51a76c2ebf461dcb03fd6e00a8f00f7b42fa2f99,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.440185,52.082601,On or near Parking Area,E01030113,St Edmundsbury 014E,Unable to prosecute suspect
5cb9c407c4bc6dedd4d6aa16782082621dcb59f995a08c55374ebdb639a5d261,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.170199,52.056303,On or near GRANGE ROAD,E01029960,Ipswich 007C,Suspect charged
e699548825258282eada80241df8cffb83925618207c6f83f870651a314cb568,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.140834,52.062810,On or near BEAUFORT STREET,E01030024,Ipswich 006C,Unable to prosecute suspect
d25a3261b7196b5f266cc12e92246dceae0709c4791f01972ba0049cc0f09b46,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.750964,52.478291,On or near Parking Area,E01030249,Waveney 004C,Formal action is not in the public interest
d25a3261b7196b5f266cc12e92246dceae0709c4791f01972ba0049cc0f09b46,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.750964,52.478291,On or near Parking Area,E01030249,Waveney 004C,Suspect charged
1a00983788de6a655f13f6e46468346bfb287bf7de8c72ad8b75ed371c992cc0,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.139663,52.064218,On or near PROVIDENCE LANE,E01030022,Ipswich 006A,Suspect charged
7c1edca7e139aaabe7716a75fc7b605bc535c7975c36265a6603e94f18e8a549,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.403650,52.249154,On or near WILFRED SHERMAN CLOSE,E01029954,Forest Heath 006C,Unable to prosecute suspect
545f436e79d3df4b9be816379e25b6659d71b465ff31446d0df98bcfd7f9146d,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.493143,52.213474,On or near CHURCH STREET,E01030209,Suffolk Coastal 003C,Suspect charged
545f436e79d3df4b9be816379e25b6659d71b465ff31446d0df98bcfd7f9146d,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.493143,52.213474,On or near CHURCH STREET,E01030209,Suffolk Coastal 003C,Suspect charged
545f436e79d3df4b9be816379e25b6659d71b465ff31446d0df98bcfd7f9146d,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.493143,52.213474,On or near CHURCH STREET,E01030209,Suffolk Coastal 003C,Suspect charged
545f436e79d3df4b9be816379e25b6659d71b465ff31446d0df98bcfd7f9146d,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.493143,52.213474,On or near CHURCH STREET,E01030209,Suffolk Coastal 003C,Suspect charged
30451ddfdb143e5cea259399b7227f6e8911ab27a38787618aab44479492e3cf,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.235138,52.064970,On or near CHURCH CLOSE,E01030184,Suffolk Coastal 009D,Suspect charged
f1648baa7a891b7791fc2dd3955376a5b952d67b270d5c1aaaeb919d006f0386,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.269397,52.067091,On or near Police Station,E01030191,Suffolk Coastal 010D,Suspect charged
d15755eb771574198e2ef2d1c7a233096401566914a22b84d9927ce8381979d8,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.157595,52.057577,On or near Supermarket,E01033129,Ipswich 007H,Offender given a caution
7d6816db8a39d8acc7b29f7d29a0d95938b902f74d7b936c89966d47c1d62016,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.269397,52.067091,On or near Police Station,E01030191,Suffolk Coastal 010D,Suspect charged
f0518f5d31872c24c1db249b8fa90b702f6158de7cc336a87b4e08160688e332,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.153905,52.056759,On or near Shopping Area,E01033125,Ipswich 007G,Offender given a caution
6c79c3d3be15c7ee2a9c0291d81f1a697d528aa78223a05e2905a4f0c4600627,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.155995,52.058268,On or near Nightclub,E01033129,Ipswich 007H,Offender given a caution
fd84e5b0caf16e880f1799c071c04d0fb5a701c51d55420745aeb055a12f4ab6,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.493143,52.213474,On or near CHURCH STREET,E01030209,Suffolk Coastal 003C,Suspect charged
10d81fa92e7dc4b63230970cbb048c8aeb178e4d8b27203fcb1d4f7c6d4cc967,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.153904,52.056750,On or near Shopping Area,E01033125,Ipswich 007G,Offender given a caution
4d4773ea8f92b5d9f6e20dcd0b21f57cc00a87e32d0e94bbac1eefdcf878fdcd,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.051854,52.004613,On or near BARNFIELD,E01029904,Babergh 010F,Local resolution
558721d86768b28a5ccd5139867549e0e9d290c3b6f92741859e6e93094b8763,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.145270,52.054930,On or near Sports/Recreation Area,E01029988,Ipswich 010E,Formal action is not in the public interest
fe58b41c3925da626ffb42246a22a06f003feafd54af860db986d56a0a9a6611,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.426231,52.078834,On or near LEISTON ROAD,E01030114,St Edmundsbury 014F,Formal action is not in the public interest
b6aa9785f94b69f41b99dd95c8a0374c888281adbbbc14dc84d9b3985ef6ae3f,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.493143,52.213474,On or near CHURCH STREET,E01030209,Suffolk Coastal 003C,Suspect charged
b6aa9785f94b69f41b99dd95c8a0374c888281adbbbc14dc84d9b3985ef6ae3f,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.493143,52.213474,On or near CHURCH STREET,E01030209,Suffolk Coastal 003C,Suspect charged
b6aa9785f94b69f41b99dd95c8a0374c888281adbbbc14dc84d9b3985ef6ae3f,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.493143,52.213474,On or near CHURCH STREET,E01030209,Suffolk Coastal 003C,Suspect charged
b6aa9785f94b69f41b99dd95c8a0374c888281adbbbc14dc84d9b3985ef6ae3f,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.493143,52.213474,On or near CHURCH STREET,E01030209,Suffolk Coastal 003C,Suspect charged
c6e7765096c7b2fba2c54b3efa7ed904a7ef0ca80b457aac4db1498098124138,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.667960,52.439980,On or near MUTFORDWOOD LANE,E01030286,Waveney 011B,Offender given a drugs possession warning
5ada6412d803931b0184856e97cbd83ef94115272b4b7ada1baabef99bded9dd,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.523211,52.380573,On or near ERISWELL ROAD,E01032525,Forest Heath 003H,Unable to prosecute suspect
d6a5ee2bd9b83b468244ec4893eae0696971f9c44548ba3578072ccad1b5de51,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.693179,52.457984,On or near CHADWICK GARDENS,E01030237,Waveney 009C,Unable to prosecute suspect
d462110e234e99750af7b6c7f97720a0e3dc31082b10776f2226c750217910e1,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.134140,52.085141,On or near Supermarket,E01030035,Ipswich 001D,Suspect charged
9fb8f3f14dff81cd3f554ee0ce2ecdfc7b87dab68e6d55695f0af93a127bf028,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.814313,52.339796,On or near BLOOMFIELD CLOSE,E01030094,St Edmundsbury 002A,Offender given a caution
1f9b16db252bf60ff672c6390a818c9331807b5210dc55b0663fd292a7a63b18,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.132238,52.081755,On or near BLAKE ROAD,E01030036,Ipswich 001E,Suspect charged
d09d12a27893fdd6a82fa3dfecdf631dd74bdf1f0c11518c0c91f541c4fe29b6,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.022315,52.224126,On or near SANDFORD ROAD,E01030037,Mid Suffolk 005A,Offender given a caution
d33490e34bdf3971e17225576a1f05329af5c2e3fb044a65f58f3b80135756f3,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.346498,51.962694,On or near PRINCES ROAD,E01030164,Suffolk Coastal 013E,Unable to prosecute suspect
43b77f79c8454d251f164488965d96a66117cfa931c5e21ee1cfcb448ccc5331,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.654580,52.393503,On or near Park/Open Space,E01029928,Forest Heath 001C,Suspect charged
8c3db9c523a2922b241032024182530091244ba75bca39c9ad8bd1eba7d4e664,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.646189,52.393790,On or near Park/Open Space,E01029928,Forest Heath 001C,Suspect charged
dbb4ae9d06e10c4024c3c76bf64e1b570743ac3205056f4009a57d26ddad9f57,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.654580,52.393503,On or near Park/Open Space,E01029928,Forest Heath 001C,Suspect charged
2d4c9e250e196137d82b59b9dcd671f05271f0585502ec7797480465d056e523,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.154515,52.055897,On or near OLD CATTLE MARKET,E01033125,Ipswich 007G,Suspect charged
59ef26021e3ccd7e2fba15296687d81d40e794f135a3ccb87e9e61fec07d062c,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.154515,52.055897,On or near OLD CATTLE MARKET,E01033125,Ipswich 007G,Suspect charged
fa1379098e0c63210fa5018f0707fbd857f30b949792339e3780c1ccf76e4c91,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.151394,52.062330,On or near HENLEY ROAD,E01030025,Ipswich 006D,Suspect charged
f38ac07bee811e8e4c5cf83a41a51a72eb126c2177f9a280214db2f0c0195144,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.756334,52.032381,On or near REDE WAY,E01029889,Babergh 008D,Offender given a caution
90006b742be9eda99136dd249bbb7a6f3c326e341fbd7b40f35dc9c4691c7cac,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.732313,52.039443,On or near Supermarket,E01029920,Babergh 007H,Unable to prosecute suspect
8a75d2136bd0c1668a21ca72d8bdbf43afc0a9123c8ca59dab08841ca0a78a61,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.419142,52.088620,On or near TEASEL CLOSE,E01030117,St Edmundsbury 013C,Offender given a drugs possession warning
6e2b4c708da8d917bc7c4b82cf3de4f3b5cd203a9252245ac25a0ac15995e9aa,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.748904,52.471565,On or near PARADE ROAD NORTH,E01030258,Waveney 007D,Suspect charged
6b7851dc318f0cc20b25700c5721373acee60aa9baadde0a455b1fd8ed97c7f0,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.729462,52.051290,On or near CLERMONT AVENUE,E01029917,Babergh 003C,Suspect charged
04135420abd137d9d7d379f18f7dc1045ca4f3543027dd569874aa053ff3d772,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.602416,52.458331,On or near MARSH LANE,E01030294,Waveney 011E,Local resolution
e5757dfaeacc25c3b77ac35beb7b8796c6cdfdaf413254e399f1a8e079973f01,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.161668,52.055543,On or near ROPE WALK,E01033129,Ipswich 007H,Unable to prosecute suspect
e5757dfaeacc25c3b77ac35beb7b8796c6cdfdaf413254e399f1a8e079973f01,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.161668,52.055543,On or near ROPE WALK,E01033129,Ipswich 007H,Unable to prosecute suspect
3278625a15c584ad24ef5e658e807a8b07145cc1dd1383124e90ef841b88614a,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.693500,52.247786,On or near DENHAM CLOSE,E01030124,St Edmundsbury 007C,Suspect charged
998bca3c1108caa8d1e0529815f52699f5d37519c6eba0cedd9cee6ae8de7a3b,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.121266,52.063223,On or near Supermarket,E01030027,Ipswich 003A,Suspect charged
6edd7c0f959e26354c490f971342ea79c05f4f8743a3db350b988dba9d31afb7,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.354651,51.965035,On or near GAINSBOROUGH ROAD,E01030167,Suffolk Coastal 015D,Unable to prosecute suspect
438f3615ba94ff34ec74c3322c9762ce8052506d9e802afbee77b0ee0ea642f2,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.743435,52.036990,On or near ELM ROAD,E01029918,Babergh 007F,Offender given a caution
f7b71822b04bcc17f19218cfbc3932042c4b0c8d1f68281f05338bb99debb2ea,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.248739,51.968268,On or near KINGSLAND,E01029873,Babergh 011B,Unable to prosecute suspect
596fda2070f04b7ddf557e408b1c99b59f94f1c657eb41eb55458204c82bc18d,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.122438,52.046571,On or near Parking Area,E01029987,Ipswich 010D,Unable to prosecute suspect
60462bc48cc95b99a79e15ee3f7b8831c30bf604bd08e3d165f0eec7dff5932a,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.720526,52.031217,On or near MIDDLETON ROAD,E01029919,Babergh 007G,Unable to prosecute suspect
d62d6c7e93690e4a04e794b325816f769c57669cdb45049d124942575cd2365b,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.427775,52.080915,On or near HORSESHOE LANE,E01030115,St Edmundsbury 013A,Unable to prosecute suspect
bde82fce9914a44726905ce86c70496caef649c6816ee94d2988b6609e8f4ea0,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.752492,52.487408,On or near ROYAL AVENUE,E01030248,Waveney 004B,Suspect charged
5cbdae8af0b9e69196f794236d95059c1de182af11cd643695be8b225f46bd6b,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.155483,52.055961,On or near DOGS HEAD STREET,E01033125,Ipswich 007G,Suspect charged
b55db18fdbc40c63646c55071f85345990f493e3f690ab13c0c024e7efb7e6ed,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.155483,52.055961,On or near DOGS HEAD STREET,E01033125,Ipswich 007G,Suspect charged
865cbbeea803fce7de29831a9f980cc3dc3688f50d40c1dfc36cbffc592d17d0,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.125706,52.055766,On or near KELLY ROAD,E01029984,Ipswich 010A,Suspect charged
3dcd4e29237c3f7c2ec207e7eb15ee207605fa2d614fb4139ad8e28afdcb83b2,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.350888,51.960258,On or near BENT HILL,E01030162,Suffolk Coastal 015A,Suspect charged
1767c72340637a4961f5ac5959ee695cfa1d6cf9470f653ab8c13afdbd481d81,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.406276,52.243534,On or near SUN LANE,E01029925,Forest Heath 008A,Suspect charged
6ae1b0caf4220def37d362f43608afdd7a84edb8ee877cc8728024ac515ce0f4,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.186724,52.062180,On or near SCHREIBER ROAD,E01029964,Ipswich 009B,Offender given penalty notice
