Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
e48f42350297f8309ec3f0781e24b31b55879a8271a985312d134fadc5778cf4,2016-11,Humberside Police,Humberside Police,-0.064997,53.574706,On or near HUMBER STREET,E01013136,North East Lincolnshire 002A,Investigation complete; no suspect identified
4a7b9830b9f0511740d874aae0a348c2bc88a56adcae8104cf04f5298800a2bb,2016-11,Humberside Police,Humberside Police,-0.277376,53.747951,On or near HEDON ROAD,E01012848,Kingston upon Hull 020B,Investigation complete; no suspect identified
c1a254000ae24c0bcaf8dd3a588813459b5a2cc079c917c6f8730a5b92b6506b,2016-11,Humberside Police,Humberside Police,-0.277376,53.747951,On or near HEDON ROAD,E01012848,Kingston upon Hull 020B,Investigation complete; no suspect identified
fefdc27eef794ca29133920b0683337073dc3580772b0d7b5d94fae500d267f0,2016-11,Humberside Police,Humberside Police,-0.343705,53.749245,On or near RUSSELL STREET,E01012851,Kingston upon Hull 029A,Investigation complete; no suspect identified
e15a8749b1b907f866317fa44350d1bf1eaecb89da33a2585011eb92dc5fc439,2016-11,Humberside Police,Humberside Police,-0.650144,53.580672,On or near MAPLE TREE CLOSE EAST,E01013314,North Lincolnshire 010D,Investigation complete; no suspect identified
3b4960d2d93faf77ad182efeaac7fbcda9d241d1a8fd8d7df892bd288f034963,2016-11,Humberside Police,Humberside Police,-0.335386,53.740240,On or near FINKLE STREET,E01033104,Kingston upon Hull 029E,Investigation complete; no suspect identified
13b715bab6525c2437288c7718437c94f62bc562fbc05d397558f3c73d0d13ee,2016-11,Humberside Police,Humberside Police,-0.033450,53.556338,On or near MILL ROAD,E01013131,North East Lincolnshire 014A,Investigation complete; no suspect identified
23c87efe20203422a32a1ae219aeb3368b9eb7a9bf418f766510a020b83e6f76,2016-11,Humberside Police,Humberside Police,-0.117424,53.581152,On or near ESTATE ROAD NO 4,E01013146,North East Lincolnshire 004C,Investigation complete; no suspect identified
6daa4ae4bcda7c27bb92921f606b3b43f37282de15932e0fda964424627a8ca1,2016-11,Humberside Police,Humberside Police,-0.447361,53.756763,On or near KINGSTON RISE,E01013110,East Riding of Yorkshire 027B,Investigation complete; no suspect identified
aa1e544530966c4e537b8c69d0a3833bcf4b67411bebea79966883022e116742,2016-11,Humberside Police,Humberside Police,-0.336191,53.794321,On or near PADSTOW CLOSE,E01012786,Kingston upon Hull 002C,Investigation complete; no suspect identified
2a1e7f7b98572891dacc786190458b00fc8d4e7eb638f7fc434155cce9ebb624,2016-11,Humberside Police,Humberside Police,-0.371587,53.749852,On or near Sports/Recreation Area,E01012759,Kingston upon Hull 025C,Investigation complete; no suspect identified
362aaafc95090645e35822e73afaae55fd45eb21e08bc7978d09d19a74b71a98,2016-11,Humberside Police,Humberside Police,-0.652187,53.597172,On or near GROSVENOR STREET NORTH,E01013300,North Lincolnshire 007B,Investigation complete; no suspect identified
ebb9733084fc6ba2bd90b0c4d4d1b732bdeb4f363298474717c74d5786c2f272,2016-11,Humberside Police,Humberside Police,-0.349481,53.745442,On or near Supermarket,E01012851,Kingston upon Hull 029A,Investigation complete; no suspect identified
fcb41525090ecbd3f73b948dfba59a86c2842f441b29fa6711185b15b9c0abff,2016-11,Humberside Police,Humberside Police,-0.211286,54.081315,On or near ENTERPRISE WAY,E01012946,East Riding of Yorkshire 003D,Investigation complete; no suspect identified
a0c39b2e25ac2c05d8d419175df809b0a6c611c16258ee5abec4c5b12ef86d15,2016-11,Humberside Police,Humberside Police,-0.644283,53.591509,On or near Shopping Area,E01013330,North Lincolnshire 008D,Investigation complete; no suspect identified
d8eebd4a780cb9c4be8f544f1e3bd79468d74628ce08930635992d16f6d985cd,2016-11,Humberside Police,Humberside Police,-0.866322,53.704883,On or near ARGYLE STREET,E01013000,East Riding of Yorkshire 041C,Investigation complete; no suspect identified
0a1e5c1dbbb91bc32caef11e608ae6b8aa94ec538a87a4c925c7b3f38eeb1bc8,2016-11,Humberside Police,Humberside Police,-0.872844,53.704585,On or near Shopping Area,E01013000,East Riding of Yorkshire 041C,Investigation complete; no suspect identified
2e2b9119626813e7a8eaeaa6bc9975a672c797c12e61e360aefe9461c59e27fa,2016-11,Humberside Police,Humberside Police,-0.359908,53.771689,On or near ST ATHONY'S CLOSE,E01012916,Kingston upon Hull 012D,Investigation complete; no suspect identified
9a8ec10c44f7fb83076636819da77ea2712b3acfaf5a869666b324bca7db5c4b,2016-11,Humberside Police,Humberside Police,0.032633,53.726202,On or near KIRKFIELD ROAD,E01013084,East Riding of Yorkshire 039D,Investigation complete; no suspect identified
174cd2240e5d5ed778a342ce939c4c26ac3da731f7b95391687de07a9f612eca,2016-11,Humberside Police,Humberside Police,-0.209869,53.619869,On or near HOYLAKE DRIVE,E01013176,North East Lincolnshire 001C,Investigation complete; no suspect identified
1e089c3d39d9cd3076a4be6ae72072a4ffb655f1ab478101d9b66c985aafd205,2016-11,Humberside Police,Humberside Police,-0.523842,53.511060,On or near EAST STREET,E01013329,North Lincolnshire 022D,Investigation complete; no suspect identified
7f55ecc2e23f3659a5b19fc2fe27e8152aa32d09596525a348a5c6df89f83b02,2016-11,Humberside Police,Humberside Police,-0.068592,53.562763,On or near LADYSMITH ROAD,E01013159,North East Lincolnshire 011A,Investigation complete; no suspect identified
06b745f855c4cca063c0e5ec399106858cf28ada88906d0cc8b9a0bef98cbd3a,2016-11,Humberside Police,Humberside Police,-0.382798,53.758876,On or near NATIONAL AVENUE,E01012795,Kingston upon Hull 019B,Investigation complete; no suspect identified
efc874bf74889366755cefe4528ee3de2a9c6b6259a21461e13406d997908ecb,2016-11,Humberside Police,Humberside Police,-0.667582,53.864770,On or near MARKET PLACE,E01013124,East Riding of Yorkshire 015D,Investigation complete; no suspect identified
47d61bd3768d18ef7c81a2c279a0cdf1f83fe3c51dd2365d2fe0c1d690d0c006,2016-11,Humberside Police,Humberside Police,-0.353774,53.757816,On or near PEARSON PARK,E01012763,Kingston upon Hull 018C,Investigation complete; no suspect identified
c656cb884e532a3552e144b96772519ef02c0133d6fd237ad05999492d390599,2016-11,Humberside Police,Humberside Police,-0.062275,53.562553,On or near COLUMBIA ROAD,E01013141,North East Lincolnshire 006C,Investigation complete; no suspect identified
4b8a6cb299bad26adb668aa7677aabde7778617258959185006a84908b1f6b2f,2016-11,Humberside Police,Humberside Police,-0.372603,53.764392,On or near CHANTERLANDS AVENUE,E01012793,Kingston upon Hull 014C,Investigation complete; no suspect identified
142fe3e6663ddfc4db170373c4f9b6072e77d132cf5212b552744cb593ef2e9a,2016-11,Humberside Police,Humberside Police,-0.654364,53.579057,On or near ASHBY ROAD,E01013314,North Lincolnshire 010D,Investigation complete; no suspect identified
c60a8aa0f95caa788fc32d578497d9505c8551a7bf882f91ea2f36ec987f93bd,2016-11,Humberside Police,Humberside Police,-0.129536,53.487759,On or near BARTON STREET,E01013214,North East Lincolnshire 023B,Investigation complete; no suspect identified
294b9e76da0d85e4ecdacb1855bb727848c452bd629960ef5df4b44b4b1cef33,2016-11,Humberside Police,Humberside Police,-0.666694,53.569307,On or near ORIOLE ROAD,E01013319,North Lincolnshire 014D,Investigation complete; no suspect identified
0f88a3256e11790af71db4fdbf0c084c479bc706dbd1700735bf0f48365d9fba,2016-11,Humberside Police,Humberside Police,-0.332905,53.774966,On or near COPENHAGEN ROAD,E01012817,Kingston upon Hull 016D,Investigation complete; no suspect identified
2e2dfa1eb2a84e371895366fe35d92e4279da3fc908b26e501dd8bac1c554ffc,2016-11,Humberside Police,Humberside Police,-0.281680,53.756570,On or near FOSTON GROVE,E01012897,Kingston upon Hull 017E,Investigation complete; no suspect identified
329a8b56439188ecc0cc1bc2f4e0aa6acdbed899effdbf87c96444377cd62f83,2016-11,Humberside Police,Humberside Police,0.036753,53.728029,On or near HIGH BRIGHTON STREET,E01013083,East Riding of Yorkshire 039C,Investigation complete; no suspect identified
78f70b417bcae1fbb577a2af1c90abdb23414122450ac0061e666150698f4a8c,2016-11,Humberside Police,Humberside Police,-0.651046,53.580781,On or near MAPLE TREE CLOSE WEST,E01013314,North Lincolnshire 010D,Investigation complete; no suspect identified
25c0c742670c2f3eb73117ccfb9d8ff95f4791abb4826a11625f0cf217144c75,2016-11,Humberside Police,Humberside Police,-0.078919,53.573789,On or near LOWER SPRING STREET,E01013221,North East Lincolnshire 003D,Investigation complete; no suspect identified
2ad70beb96f61946867afba04da122f566299f67d955dafc487fabd893159f4b,2016-11,Humberside Police,Humberside Police,-0.315074,53.760173,On or near LIME TREE AVENUE,E01012804,Kingston upon Hull 016A,Investigation complete; no suspect identified
703755cbd89b704dc4a48aad602bdb9f73307640c35c8c61663ef93ce15059cf,2016-11,Humberside Police,Humberside Police,-0.093766,53.566412,On or near VEAL STREET,E01013221,North East Lincolnshire 003D,Investigation complete; no suspect identified
5d636c0752c0360a5669352042cb76c7ab291135f17b8afcd697b163c2826ae6,2016-11,Humberside Police,Humberside Police,-0.101024,53.545284,On or near WINTHORPE ROAD,E01013208,North East Lincolnshire 019C,Investigation complete; no suspect identified
862a2f24d728ae8e151668b9dea286bc3cecf654f44b7eab6a5c7b692d362dbe,2016-11,Humberside Police,Humberside Police,-0.361446,53.732590,On or near GOULTON STREET,E01012889,Kingston upon Hull 030B,Investigation complete; no suspect identified
b39d2593499ebe30d5b9418711c76612a6c0e89af53d8ef9f487663b58519b9d,2016-11,Humberside Police,Humberside Police,-0.316540,53.751582,On or near HOLDERNESS ROAD,E01012810,Kingston upon Hull 026D,Investigation complete; no suspect identified
71a684e657b30d34c3c646acbd65a0f3f4a1e6f682d1d1403326c01158329533,2016-11,Humberside Police,Humberside Police,-0.085041,53.570677,On or near Petrol Station,E01013221,North East Lincolnshire 003D,Investigation complete; no suspect identified
05d9ff50468a144db0102c8d57b72004d331c1dd942c59db344ec9460ca1819e,2016-11,Humberside Police,Humberside Police,-0.663118,53.588359,On or near NORTHOLME CRESCENT,E01013333,North Lincolnshire 009C,Investigation complete; no suspect identified
ec8115cda6fac7f016d1985ccff34dcda183644722f696275a6c31497f2c37a1,2016-11,Humberside Police,Humberside Police,-0.385794,53.752337,On or near BROOKLANDS ROAD,E01012773,Kingston upon Hull 027A,Investigation complete; no suspect identified
5c0d6dec4c729f43bcc5a1b7f7f5c6904dea918dc8a22700030800cd1083f83a,2016-11,Humberside Police,Humberside Police,-0.309550,53.792330,On or near THISTLEWOOD COURT,E01012784,Kingston upon Hull 004C,Investigation complete; no suspect identified
3296e91b4b4350d7359e39c21fc9ca3d9a195ec0882e088d4cbf59f4bf0e5a33,2016-11,Humberside Police,Humberside Police,-0.422031,53.721915,On or near OWEN AVENUE,E01013008,East Riding of Yorkshire 034A,Investigation complete; no suspect identified
e41172f2f6009104c2de9d827102685f4b8f1d8bb5d54f20cd8b51df07cdc3d8,2016-11,Humberside Police,Humberside Police,-0.639802,53.586622,On or near QUEEN STREET,E01013312,North Lincolnshire 010B,Investigation complete; no suspect identified
8b9965711a34a17586be192b91c70741c99461bb2dfe78e72ded85a2ea04a5f1,2016-11,Humberside Police,Humberside Police,-0.031461,53.538055,On or near EPSOM PLACE,E01013157,North East Lincolnshire 020B,Investigation complete; no suspect identified
4ff5f74540769a45add1f19108f4af79a761e7c3964c843b4daaa524107bf841,2016-11,Humberside Police,Humberside Police,-0.058236,53.568969,On or near PARK STREET,E01013203,North East Lincolnshire 005E,Investigation complete; no suspect identified
50c3df526a188a0be54d9110429b805275c369f7c299b817047dce371c496570,2016-11,Humberside Police,Humberside Police,-0.304033,53.774786,On or near SUTTON HOUSE ROAD,E01012812,Kingston upon Hull 013A,Investigation complete; no suspect identified
831c448dc324394cbcdac86d8738a1de1ccca1f72c1da11e1f4639bde0050b3a,2016-11,Humberside Police,Humberside Police,-0.635257,53.574346,On or near HEALEY ROAD,E01013311,North Lincolnshire 015C,Investigation complete; no suspect identified
0d3a41ee722e6a155b6ee5fe087ac174cfb4f1738cef2c5d15fc3c23bbc23ca0,2016-11,Humberside Police,Humberside Police,0.030146,53.724311,On or near CHERRY TREE AVENUE,E01013084,East Riding of Yorkshire 039D,Investigation complete; no suspect identified
61099ce779c59244d94cd4fd64753c1b9c9c5197ff8b8a57c677403cc09eb54b,2016-11,Humberside Police,Humberside Police,-0.367113,53.794045,On or near BEVERLEY ROAD,E01012953,East Riding of Yorkshire 023A,Investigation complete; no suspect identified
9b495d75e3670d3bc975a281aafcade97719054247ce1a21d247fd4eb1967e00,2016-11,Humberside Police,Humberside Police,0.036753,53.728029,On or near HIGH BRIGHTON STREET,E01013083,East Riding of Yorkshire 039C,Investigation complete; no suspect identified
901ff332c17fea95f699ca2b8de0a0bbd4d8b8778dc697741975517d1d752497,2016-11,Humberside Police,Humberside Police,-0.348353,53.740572,On or near ADELAIDE STREET,E01012854,Kingston upon Hull 029C,Investigation complete; no suspect identified
6586fcd682c0b73cf961ee1ccf464d54d297c163184d90105ad152684b32b33d,2016-11,Humberside Police,Humberside Police,-0.960305,53.699390,On or near MANOR FIELDS,E01013074,East Riding of Yorkshire 040E,Investigation complete; no suspect identified
4057f53fadfcc535525a588563cc41210049a4fcc98ce2dfca618a68a3808d93,2016-11,Humberside Police,Humberside Police,-0.166070,53.540223,On or near GRANGE AVENUE,E01013226,North East Lincolnshire 007D,Investigation complete; no suspect identified
acb9fbf8f86d9109427a383ca970db8e90311ea8ef5e80210a8b27b4bd10c5dc,2016-11,Humberside Police,Humberside Police,-0.276541,53.755759,On or near HOLMPTON GROVE,E01012897,Kingston upon Hull 017E,Investigation complete; no suspect identified
62305ff0edcfe9d83b925cf41a0a4fd71e06e6190d7519ee877cf3f055d6649d,2016-11,Humberside Police,Humberside Police,-0.697964,53.591072,On or near A1077,E01013287,North Lincolnshire 005B,Investigation complete; no suspect identified
c530644c2341258d540b6f7917b5cc3cf89b6fd98b9f4ef8be71144d936ebb46,2016-11,Humberside Police,Humberside Police,-0.961680,53.693982,On or near WESTFIELD ROAD,E01013072,East Riding of Yorkshire 042A,Investigation complete; no suspect identified
d1bcb3349984d9d83890b483b219e5893281d2319d16b3557fd83a1ef626e3fe,2016-11,Humberside Police,Humberside Police,-0.345553,53.785587,On or near THE MEADOWS,E01012829,Kingston upon Hull 006A,Investigation complete; no suspect identified
b87e2d60873b199864987ec8cd05bea5d9b5154324f5c5c566d8aeca06034beb,2016-11,Humberside Police,Humberside Police,-0.025962,53.558920,On or near Park/Open Space,E01013129,North East Lincolnshire 017A,Investigation complete; no suspect identified
59c62ad6818d6eeb17d8b703737c375c6f5b0b76c41d86c34f38c1d3ec5e275a,2016-11,Humberside Police,Humberside Police,-0.678419,53.592799,On or near MARSDEN DRIVE,E01013295,North Lincolnshire 009A,Investigation complete; no suspect identified
d2056201b7ff7441975bad8eb47565ed0289f07cb3a153c864a3293fbf7a10dd,2016-11,Humberside Police,Humberside Police,-0.266333,53.628575,On or near HAWKINS WAY,E01013308,North Lincolnshire 004C,Investigation complete; no suspect identified
a7c9f545785fc4bce8a4e0e0cedfe63d347dd540c4cb63136bbb8874c2659243,2016-11,Humberside Police,Humberside Police,-0.076486,53.574154,On or near PRINCE ALBERT GARDENS,E01013221,North East Lincolnshire 003D,Investigation complete; no suspect identified
46bb9ddf008297d833b0d5c0507f79cfb046bbacdb747304812df04f25f13449,2016-11,Humberside Police,Humberside Police,-0.495913,53.554058,On or near A18,E01013272,North Lincolnshire 011E,Investigation complete; no suspect identified
9e20c7bca0fe266c77438890e683829ff7ee76cbc10626a7aea28b7df18a65fd,2016-11,Humberside Police,Humberside Police,-0.402496,53.764237,On or near EASBY COURT,E01012798,Kingston upon Hull 019D,Investigation complete; no suspect identified
6d56c4d36506639534698cff87211cba875b5a82b75ebe8cf53113ee3b9d263f,2016-11,Humberside Police,Humberside Police,-0.365652,53.735137,On or near ROSAMOND STREET,E01012889,Kingston upon Hull 030B,Investigation complete; no suspect identified
21138b16132831b9bc4a1c06e974168cdfda9e4315e02f0ce7135f3fa868d3f5,2016-11,Humberside Police,Humberside Police,-0.368620,53.730917,On or near WEST DOCK STREET,E01012889,Kingston upon Hull 030B,Investigation complete; no suspect identified
8fe9f84f2b4bbecfa4c948a364726f6406e074005974d8a51cf633bca9957a46,2016-11,Humberside Police,Humberside Police,-0.202388,54.088760,On or near HAVELOCK CRESCENT,E01012945,East Riding of Yorkshire 004C,Investigation complete; no suspect identified
f7fc1e1d41a68b4ed904216cefdf99cbf2ba956c98b118392cabec9b90fc0ca1,2016-11,Humberside Police,Humberside Police,-0.058402,53.550830,On or near HUNSLEY CRESCENT,E01013163,North East Lincolnshire 012C,Investigation complete; no suspect identified
b0921c87c05623d32953bf0ad30142c5b87d6dd6a2d56f2a0c945a078847b6b1,2016-11,Humberside Police,Humberside Police,-0.339107,53.738179,On or near HALYARD CROFT,E01012854,Kingston upon Hull 029C,Investigation complete; no suspect identified
52b9504692438fd69c181450bb3b5cecb351cfddcb3e35ca0a289e71e3740467,2016-11,Humberside Police,Humberside Police,-0.191686,53.791437,On or near B1238,E01013031,East Riding of Yorkshire 021C,Investigation complete; no suspect identified
4c37c1a43044001d8f5473c0976828729797753305aa872e03052f8433058513,2016-11,Humberside Police,Humberside Police,-0.595346,53.654794,On or near CHAPEL LANE,E01013288,North Lincolnshire 003A,Investigation complete; no suspect identified
